issue_num,datetime,body,login,mention_login
170,2014-08-15 19:49:58,"@bdrinc Thanks for the PR!  it looks like this is a translation of https://github.com/darcyclarke/Front-end-Developer-Interview-Questions/pull/166, is that correct? If that's the case, would you be open to aligning the question more to the discussion in there?
",richgilbank,bdrinc
169,2014-08-15 16:22:23,"Thanks @mrecachinas!
",richgilbank,mrecachinas
167,2014-08-13 21:17:29,"Hey @bluepyro! Thanks for the PR. Can you make sure this translation follows the same conventions as the others and lives in it's own folder inside the `Translations` directory? If you can make that change that would be awesome.
",darcyclarke,bluepyro
166,2014-08-14 01:14:20,"Hey @ernerock, thanks for the pull request! I'm not sure if the translation is correct but it seems like you're asking what language someone thinks is best to learn in 2014. I don't know if that's necessarily that helpful, even as a fun question. Maybe ask something like ""Are you interested in, or know, any other programming languages other than JavaScript?""
",darcyclarke,ernerock
165,2014-08-13 21:17:46,"Thanks @nestor783!
",darcyclarke,nestor783
165,2014-08-13 21:23:23,"@darcy @nestor783 my Spanish isn't great, but some of these look wrong.
![](http://cl.ly/image/270i2Z3Z1J3C/Screen%20Shot%202014-08-13%20at%205.22.19%20PM.png)
![](http://cl.ly/image/3F2R1O3N1j07/Screen%20Shot%202014-08-13%20at%205.22.52%20PM.png)
",richgilbank,nestor783
163,2014-08-13 18:09:01,"@redwanhh This seems pretty basic, unless there's something specific you're asking for. Can you clarify if that's the case?
",richgilbank,redwanhh
163,2014-08-14 01:16:18,"@redwanhh You may want to change the wording to just ""What is the difference between an ID and a Class?"". As @richgilbank said, it is pretty basic but also important to know.
",darcyclarke,richgilbank
163,2014-08-14 01:16:18,"@redwanhh You may want to change the wording to just ""What is the difference between an ID and a Class?"". As @richgilbank said, it is pretty basic but also important to know.
",darcyclarke,redwanhh
161,2014-08-14 02:08:47,"agree with @darcyclarke 
",appleboy,darcyclarke
157,2014-08-10 05:26:20,"Sorry @appleboy, just pushed some updates. Can you rebase this?
",richgilbank,appleboy
157,2014-08-10 06:23:52,"@richgilbank Done. Please review again.
",appleboy,richgilbank
153,2014-08-10 13:15:51,"@mattiasw Looks like this needs a rebase. We've also just pushed some changes, if you don't mind adding those in as well. Thanks :)
",richgilbank,mattiasw
148,2014-07-14 19:24:23,"Hey @NkS90! Thanks for the contribution. Unfortunately, I think this question already gets covered under the following: 

> Do your best to describe the process from the time you type in a website's URL to it finishing loading on your screen.
",darcyclarke,NkS90
148,2014-07-15 12:54:29,"@darcyclarke My bad! I didn't notice. Thanks :)
",NkS90,darcyclarke
148,2014-07-15 15:46:40,"@darcyclarke Personally I think this question is too big, maybe It can be more specific. 
",tjwudi,darcyclarke
145,2014-05-30 14:24:00,"Thanks @tsevdos!
",darcyclarke,tsevdos
144,2014-05-30 14:24:30,"Wicked! Love this @bivald 
",darcyclarke,bivald
143,2014-05-30 14:24:57,"Less extreme #ftw. Thanks @wolever!
",darcyclarke,wolever
130,2014-03-02 16:12:03,"Hi @joom, i saw this pull request right now but i sent my translation, too. :) I looked your translation and it has some missing questions. Can you look my pull to check translation? Because i added missing questions, sections, ..etc. It can be good for correct translation.
",Sly777,joom
114,2014-01-10 22:02:13,"Hey @markyun, maybe you can merge some of those questions into the original markdown file (`README.md`) of this repo. Feel free to make a Pull Request. I'd love to see some new questions added.
",darcyclarke,markyun
110,2014-01-16 15:59:21,"Unfortunately, I'm not fluent in Bulgarian. If you've got some time @NikolayIT, or anyone else, feel free to make a Pull Request with an _in progress_ or even complete translation. 
",darcyclarke,NikolayIT
82,2013-10-11 17:16:10,"Hey @demoive, yea. I'm trying to keep that section limited to the original people that started this document. Contributors going forward are recognized through merged branches (ie. commits). If you could remove yourself and keep the one line question removal, I can merge this in.
",darcyclarke,demoive
82,2013-10-11 17:22:29,"@darcyclarke, done.

One follow-up question: when you say ""commits"" is not what I did with #68 and #79? (Just curious).
",demoive,darcyclarke
79,2013-10-11 16:48:57,"Thanks @darcyclarke! I submitted an additional PR (#82) just to add me as a contributor and remove a now duplicate question.
",demoive,darcyclarke
68,2013-07-24 02:38:24,"Appreciate the contributions @demoive! I left some comments, if you could check them out and make some changes that would be awesome.
",darcyclarke,demoive
68,2013-09-04 12:10:39,"Hey @darcyclarke, there are some followup questions to your comments for some of the lines above. Can you go through them so that I can make the final pull request with the final changes? Thanks!
",demoive,darcyclarke
53,2013-04-17 07:14:09,"@darcyclarke Fixed now. Sorry for that.
",wibron,darcyclarke
46,2013-03-22 17:54:48,"Hey @PascalPrecht, looks like we just landed another German version last night (https://github.com/darcyclarke/Front-end-Developer-Interview-Questions/tree/master/German). If there's any issues with that one, please make a PR to update the specific issues. Otherwise, I'll most likely close this without merge.
",darcyclarke,PascalPrecht
23,2012-10-02 01:55:16,"@hemanth were you thinking of something more involved then just gh-pages as @paulirish suggests? You mentioned something about selecting questions. 

I can buy a domain sometime tomorrow after I've had a word with the crew (that shall not be named) about a good name. For now, I've set up the gh-page: http://darcyclarke.github.com/Front-end-Developer-Interview-Questions/
",darcyclarke,paulirish
23,2012-10-02 01:55:16,"@hemanth were you thinking of something more involved then just gh-pages as @paulirish suggests? You mentioned something about selecting questions. 

I can buy a domain sometime tomorrow after I've had a word with the crew (that shall not be named) about a good name. For now, I've set up the gh-page: http://darcyclarke.github.com/Front-end-Developer-Interview-Questions/
",darcyclarke,hemanth
23,2012-10-03 11:02:35,"@darcyclarke Well, count me in for anything :) 
@paulirish LOL nice domain name! One more mothereffing sites! `wc -c` said `50` :+1:
",hemanth,paulirish
23,2012-10-03 11:02:35,"@darcyclarke Well, count me in for anything :) 
@paulirish LOL nice domain name! One more mothereffing sites! `wc -c` said `50` :+1:
",hemanth,darcyclarke
11,2014-07-20 16:28:44,"Just wanted to add my agreement with @blg002 - best practice is a fickle thing. From the 10 different answer available by Googling, only 1 or 2 would be passable in an interview. If you added answers, it would give a general direction for junior devs to follow. 
",bengrunfeld,blg002
11,2015-06-09 18:26:43,"@bengrunfeld I generally look down on this practice and don't want to promote people posting ""answers"" to this repo or even in issues. Please refer to [my comment](https://github.com/h5bp/Front-end-Developer-Interview-Questions/pull/215#issuecomment-68835978) on issue #215 if that's not clear.
",darcyclarke,bengrunfeld
11,2015-06-09 22:15:31,"@darcyclarke Cool, I'll remove it.
",bengrunfeld,darcyclarke
357,2016-06-24 08:26:24,"<?php

// function debug_log() {
//     if (false) {
//         return;
//     }
//     static $fp = 0;
//     if ($fp === 0) {
//         $logpath = '/home/work/search/view-ui/log/disp_graph_filter.log';//日志名称
//         $fp = fopen($logpath, 'a');
//     } 
//     $traces = debug_backtrace();
//     $trace = count($traces) > 1 ? $traces[1] : $traces[0];
//     $log_msg = date('Y-m-d H:i:s') . ': [' . $trace['function'] . ' '. basename($trace['file']) . ' ' .$trace['line'] . ']';
//     foreach(func_get_args() as $arg) {
//         if (is_string($arg)) {
//             $log_msg .= $arg . ' ';
//         } else {
//             $log_msg .= var_dump($arg) . ' ';
//         }
//     }
//     fwrite($fp, $log_msg . ""\n"");
// }
/**
- 
- @desc General出图策略
- @author chenhuailiang@baidu.com
  *
  */
  class DispGraphFilter extends Strategy {
  const HIT_IMAGE_SEARCH_ALADIN = 1;      //< 图片搜索阿拉丁
  const HIT_VIDEO_SEARCH_ALADIN = 2;      //< 视频搜索阿拉丁
  const HIT_OTHER_IMAGE_ALADIN = 3;       //< 其他带图的阿拉丁
  
  //< 出图时不再展现图文标
  private function disable_general_pic(&$item) {
      if (isset($item['dispData']['general_pic']['url'])) {
          unset($item['dispData']['general_pic']['hasPicType']);
      }
      // debug_log('disable_general_pic');
      return true;
  }
  //< 不出图. 小流量实验, 对比组加上tag
  private function disable_general_image(&$arrItem, $add_tag, $reason=""unspecified"") {
      if (isset($arrItem ['dispData'] ['backup_template']) && !empty($arrItem ['dispData'] ['backup_template'])) {
          $arrItem ['dispData'] ['templateName'] = trim($arrItem ['dispData'] ['backup_template']);
      }
      // } else {
      //     $arrItem ['dispData'] ['templateName'] = $arrFilterConfs ['defaultTplName'];
      // }
      if (isset($arrItem['dispData']['general_pic']['url']) ) {
          unset($arrItem['dispData']['general_pic']['url']);
      }
      if($add_tag === true) {
          $arrItem ['dispData'] ['fake_imge_show'] = ""fake_imge_show"";
      }
      // debug_log('disable_general_image.' . ($add_tag ? ""no_tag"" : ""add_tag"") . ' reason:' . $reason);
      return true;
  }
  //< 获取不同位置(左上, 左下, 右边)广告展现的数目
  //< 广告id决定了展现位置, 对应关系参考
  //< https://svn.baidu.com/ps/se/trunk/fe/tpl/www/src/page/baidu/baidu/page.tpl
  public function get_ads_count($ecresult) {
      $ads = array(""left_top"" => 0, ""left_bottom"" => 0, ""right"" => 0);
      if(!is_array($ecresult['ecResultItem']) || empty($ecresult['ecResultItem']) ) {
          return $ads;
      }
      $left_top_ids = array(119 => 1, 204 => 1, 656 => 1, 213 => 1, 664 => 1);
      $left_bottom_ids = array(217 => 1);
      $right_ids = array(120 => 1, 542 => 1, 657 => 1, 1 => 1, 2 => 1, 14 => 1, 91 => 1);
      foreach ( $ecresult['ecResultItem'] as $index => $item) {
          if(isset($left_top_ids[$item[""id""] ] ) ) {
              $ads[""left_top""]++;
              continue;
          }
          if(isset($left_bottom_ids[$item[""id""] ] ) ) {
              $ads[""left_bottom""]++;
              continue;
          }
          if(isset($right_ids[$item[""id""] ]) ) {
              $ads[""right""]++;
              continue;
          }
      }
      return $ads;
  }
  
  //< 全流量出图限制
  private function default_strategy($index, $ads, $aladin, $no_img_if_ad) {
      $keep_img = array('keep' => true, 'add_tag' => false, 'reason' => 'default');
      // //< 避让左上广告
      if ( $ads[""left_top""] > 0 && $no_img_if_ad == 1) {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'left-top advertisement';
          return $keep_img;
      }
      //< 避让出图阿拉丁
      $img_aladin_cnt = 0;
      foreach ($aladin as $res => $pos) {
          foreach($pos as $ind => $type) {
              if($type === ""kefu"") {
                  $img_aladin_cnt = $img_aladin_cnt + 1;
              }
          }
      }
      if ($img_aladin_cnt > 0) {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'img_aladin=' . $img_aladin_cnt;
          return $keep_img;
      }
      //< 2-4 不出图
      if ($index == 1 || ( $index >= 5 && $index <= 10)) {
          $keep_img['keep'] = true;
          $keep_img['reason'] = 'position=' . $index;
          return $keep_img;
      } else {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'position=' . $index;
          return $keep_img;
      }
  }
  
  public function keep_url_image($sample_variable, $index, $ads, $aladin, $no_img_if_ad) {
      $keep_img = array('keep' => true, 'add_tag' => false, 'reason' => 'default');
      //< 全放开
      if($sample_variable == 1) {
          $keep_img['reason'] = ""all_easy as sample_variable="" .$sample_variable;  
          return $keep_img;
      }
  
  
  
  }
  
  //< 获取出图的阿拉丁
  public function get_image_aladin($arrData, $arrFilterConfs) {
      $aladin = array();
  
  
  
  }
  
  const FROM_ALADIN = 0;
  const FROM_AC      = 1;
  
  private function keep_single_image_baike(&$arrData)
  {
      $image_baike = array();
  
  
  
  }
  
  public function get_sample_variable($arrData, $exp_name) {
      $sample_variable = 0;
      //for small flow
      $arrSample = Util::getConf('/sample_variable', 'sample_variable/' . $exp_name);
      if (is_array($arrData ['uiData'] ['queryInfo'] ['samplingId']) && !empty($arrData ['uiData'] ['queryInfo'] ['samplingId']) && is_array($arrSample) && !empty($arrSample)) {
          $arrSids = $arrData ['uiData'] ['queryInfo'] ['samplingId'];
          $arrSids = array_flip($arrSids);
          foreach ($arrSample ['Contexted'] as $arrTemp) {
              if (isset($arrSids [$arrTemp ['sampling_id']])) {
                  if ($arrTemp ['value'] >= 1 && $arrTemp ['value'] <= 10000) {
                      $sample_variable = $arrTemp ['value'];
                      break;
                  }
              }
          }
      }
      return $sample_variable;
  }
  
  private function get_group($arrData, $strResult, &$group)
  {
      if (!( is_array($arrData ['uiData'] [$strResult] ['item']) && !empty($arrData ['uiData'] [$strResult] ['item'] ) ) ) {
          return;
      }
  
  
  
  }
  
  //< 加框出图策略
  private function group_results_proc(&$arrData) {
      //< 获取加框结果
      $group = array();
      $this->get_group($arrData, 'leftResult', $group);
      $this->get_group($arrData, 'asResult',   $group);
  
  
  
  }
  private function disable_burst(&$arrData, $group) {
      foreach($group as $id => $item) {
          $from = $item['from'];
          $index = $item['index'];
          unset($arrData['uiData'][$from]['item'][$index]['burstFlag']);
      }
  }
  
  //<
  private function disable_key(&$item, $conf_key) {
      $keys = explode (""."", $conf_key);
      if(count($keys) == 0) {
          return false;
      }
      $value = &$item;
      foreach ( $keys as $key) {
          if(! isset($value[$key]) ) {
              return false;
          }
          $value = &$value[$key];
      }
      $value = """";
      return true;
  }
  
  public function run(&$arrData, $arrConf) {
      $time_start = Volatile::microtime(true) \* 1000;
      if (empty($arrData) || !is_array($arrData)) {
          return false;
      }
      $arrFilterConfs = Util::getConf('/graph_filter', 'GRAPH_FILTER');
      if (!is_array($arrFilterConfs) || empty($arrFilterConfs) || empty($arrFilterConfs ['result']) || empty($arrFilterConfs ['SRCID']) || empty($arrFilterConfs ['defaultTplName']) || empty($arrFilterConfs ['check_aladin']) || empty($arrFilterConfs ['filter_result'])) {
          return false;
      }
  
  
  
  }
  
  private function is_xunzhi($item) {
      $xunzhi = false;
      $src_id = $item['src_id'];
      // 寻址阿拉丁
      if($item['queue'] == 'asResult' && $item['from'] == 'SP' && ($src_id == 10789 || $src_id == 15883 || $src_id ==  14515) ) {
          $xunzhi = true;
      }
      // 自然结果取寻址策略位和模板判断
      if($item['queue'] == 'asResult' && $item['from'] == 'AS') {
          //< 寻址队列
          if( $this->get_strategy_bit($item['strategy'], self::$XUNZHI_STRATEGY['id'], self::$XUNZHI_STRATEGY['bit']) ) {
              $xunzhi = true;
          }
          if( $this->get_strategy_bit($item['strategy'], self::$XUNZHI_ALADIN['id'], self::$XUNZHI_ALADIN['bit']) ) {
              $xunzhi = true;
          }
          if( $item['template'] == 'se_st_guanwang' ) {
              $xunzhi = true;
          }
      }
      return $xunzhi;
  }
  
  // 寻址需求第一条URL预加载
  private function add_preload(&$arrData, $results) {
      foreach($results as $id => $item) {
          $xunzhi = $this->is_xunzhi($item);
          if($xunzhi) {
              $arrItem = &$arrData['uiData'][$item['queue']]['item'][$item['index']];
              if($item['from'] === 'SP') {
                  $arrItem['dispData']['resultData']['tplData']['comm_preload'] = 1;
              } else {
                  $arrItem['dispData']['comm_preload'] = 1;
              }
          }
          break;
      }
  }
  
  //< 获取结果的模板名
  private function get_item_template($item) {
  
  
  
  }
  
  //< 获取结果的策略位
  private function get_item_strategy_bits($item) {
      return isset($item['urls']['asUrls']['strategys']) ? $item['urls']['asUrls']['strategys'] : """";
  }
  
  //< 获取策略位
  private function get_strategy_bit($strategy_bits, $id, $bit)
  {
      if(!isset($strategy_bits[$id]) ) {
          return false;
      }
      $bits = str_pad(decbin(intval($strategy_bits[$id])), 32, ""0"", STR_PAD_LEFT);
      return $bits[31 - $bit] === ""1"";
  }
  
  //< 策略位
  //< @refer http://wiki.babel.baidu.com/twiki/bin/view/Ps/Searcher/%E7%AD%96%E7%95%A5%E4%BD%8D%E4%BD%BF%E7%94%A8%E7%BB%9F%E8%AE%A1
  private static $XUNZHI_STRATEGY = array(""id"" => 2, ""bit"" => 31);
  private static $XUNZHI_ALADIN   = array(""id"" => 4, ""bit"" => 6);
  // private static $DISP_AS_IMAGE   = array(""id"" => 0, ""bit"" => 16 );
  private static $DISP_AS_IMAGE   = array(""id"" => 4, ""bit"" => 8 );
  
  private function get_all_results($arrData) {
      $results = array();
      $strResults = array(1 => ""leftResult"", 2 => ""asResult"");
      $pos = 1;
  
  
  
  }
  //< 计算哪些位置出图
  private function calc_disp_image_pos($results) {
      $disable_pos = array();
  
  
  
  }
  
  //< 出图文标不出图
  private function disable_general_pic_if_image(&$arrData)
  {
      $res = 'asResult';
      foreach ($arrData ['uiData'] [$res] ['item'] as $intItemIndex => &$arrItem) {
          $this->disable_general_pic($arrItem);
  
  
  
  }
  
  //< 根据 $pos['keep'] 保留or去掉图片
  private function disable_specify_pos(&$arrData, $results, $disable_pos)
  {
      foreach($disable_pos as $id => $pos) {
          $item = $results[$pos['id']];
          $arrItem = &$arrData['uiData'][$item['queue']]['item'][$item['index']];
  
  
  
  }
  }
",EwanEvan,desc
357,2016-06-24 08:26:24,"<?php

// function debug_log() {
//     if (false) {
//         return;
//     }
//     static $fp = 0;
//     if ($fp === 0) {
//         $logpath = '/home/work/search/view-ui/log/disp_graph_filter.log';//日志名称
//         $fp = fopen($logpath, 'a');
//     } 
//     $traces = debug_backtrace();
//     $trace = count($traces) > 1 ? $traces[1] : $traces[0];
//     $log_msg = date('Y-m-d H:i:s') . ': [' . $trace['function'] . ' '. basename($trace['file']) . ' ' .$trace['line'] . ']';
//     foreach(func_get_args() as $arg) {
//         if (is_string($arg)) {
//             $log_msg .= $arg . ' ';
//         } else {
//             $log_msg .= var_dump($arg) . ' ';
//         }
//     }
//     fwrite($fp, $log_msg . ""\n"");
// }
/**
- 
- @desc General出图策略
- @author chenhuailiang@baidu.com
  *
  */
  class DispGraphFilter extends Strategy {
  const HIT_IMAGE_SEARCH_ALADIN = 1;      //< 图片搜索阿拉丁
  const HIT_VIDEO_SEARCH_ALADIN = 2;      //< 视频搜索阿拉丁
  const HIT_OTHER_IMAGE_ALADIN = 3;       //< 其他带图的阿拉丁
  
  //< 出图时不再展现图文标
  private function disable_general_pic(&$item) {
      if (isset($item['dispData']['general_pic']['url'])) {
          unset($item['dispData']['general_pic']['hasPicType']);
      }
      // debug_log('disable_general_pic');
      return true;
  }
  //< 不出图. 小流量实验, 对比组加上tag
  private function disable_general_image(&$arrItem, $add_tag, $reason=""unspecified"") {
      if (isset($arrItem ['dispData'] ['backup_template']) && !empty($arrItem ['dispData'] ['backup_template'])) {
          $arrItem ['dispData'] ['templateName'] = trim($arrItem ['dispData'] ['backup_template']);
      }
      // } else {
      //     $arrItem ['dispData'] ['templateName'] = $arrFilterConfs ['defaultTplName'];
      // }
      if (isset($arrItem['dispData']['general_pic']['url']) ) {
          unset($arrItem['dispData']['general_pic']['url']);
      }
      if($add_tag === true) {
          $arrItem ['dispData'] ['fake_imge_show'] = ""fake_imge_show"";
      }
      // debug_log('disable_general_image.' . ($add_tag ? ""no_tag"" : ""add_tag"") . ' reason:' . $reason);
      return true;
  }
  //< 获取不同位置(左上, 左下, 右边)广告展现的数目
  //< 广告id决定了展现位置, 对应关系参考
  //< https://svn.baidu.com/ps/se/trunk/fe/tpl/www/src/page/baidu/baidu/page.tpl
  public function get_ads_count($ecresult) {
      $ads = array(""left_top"" => 0, ""left_bottom"" => 0, ""right"" => 0);
      if(!is_array($ecresult['ecResultItem']) || empty($ecresult['ecResultItem']) ) {
          return $ads;
      }
      $left_top_ids = array(119 => 1, 204 => 1, 656 => 1, 213 => 1, 664 => 1);
      $left_bottom_ids = array(217 => 1);
      $right_ids = array(120 => 1, 542 => 1, 657 => 1, 1 => 1, 2 => 1, 14 => 1, 91 => 1);
      foreach ( $ecresult['ecResultItem'] as $index => $item) {
          if(isset($left_top_ids[$item[""id""] ] ) ) {
              $ads[""left_top""]++;
              continue;
          }
          if(isset($left_bottom_ids[$item[""id""] ] ) ) {
              $ads[""left_bottom""]++;
              continue;
          }
          if(isset($right_ids[$item[""id""] ]) ) {
              $ads[""right""]++;
              continue;
          }
      }
      return $ads;
  }
  
  //< 全流量出图限制
  private function default_strategy($index, $ads, $aladin, $no_img_if_ad) {
      $keep_img = array('keep' => true, 'add_tag' => false, 'reason' => 'default');
      // //< 避让左上广告
      if ( $ads[""left_top""] > 0 && $no_img_if_ad == 1) {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'left-top advertisement';
          return $keep_img;
      }
      //< 避让出图阿拉丁
      $img_aladin_cnt = 0;
      foreach ($aladin as $res => $pos) {
          foreach($pos as $ind => $type) {
              if($type === ""kefu"") {
                  $img_aladin_cnt = $img_aladin_cnt + 1;
              }
          }
      }
      if ($img_aladin_cnt > 0) {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'img_aladin=' . $img_aladin_cnt;
          return $keep_img;
      }
      //< 2-4 不出图
      if ($index == 1 || ( $index >= 5 && $index <= 10)) {
          $keep_img['keep'] = true;
          $keep_img['reason'] = 'position=' . $index;
          return $keep_img;
      } else {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'position=' . $index;
          return $keep_img;
      }
  }
  
  public function keep_url_image($sample_variable, $index, $ads, $aladin, $no_img_if_ad) {
      $keep_img = array('keep' => true, 'add_tag' => false, 'reason' => 'default');
      //< 全放开
      if($sample_variable == 1) {
          $keep_img['reason'] = ""all_easy as sample_variable="" .$sample_variable;  
          return $keep_img;
      }
  
  
  
  }
  
  //< 获取出图的阿拉丁
  public function get_image_aladin($arrData, $arrFilterConfs) {
      $aladin = array();
  
  
  
  }
  
  const FROM_ALADIN = 0;
  const FROM_AC      = 1;
  
  private function keep_single_image_baike(&$arrData)
  {
      $image_baike = array();
  
  
  
  }
  
  public function get_sample_variable($arrData, $exp_name) {
      $sample_variable = 0;
      //for small flow
      $arrSample = Util::getConf('/sample_variable', 'sample_variable/' . $exp_name);
      if (is_array($arrData ['uiData'] ['queryInfo'] ['samplingId']) && !empty($arrData ['uiData'] ['queryInfo'] ['samplingId']) && is_array($arrSample) && !empty($arrSample)) {
          $arrSids = $arrData ['uiData'] ['queryInfo'] ['samplingId'];
          $arrSids = array_flip($arrSids);
          foreach ($arrSample ['Contexted'] as $arrTemp) {
              if (isset($arrSids [$arrTemp ['sampling_id']])) {
                  if ($arrTemp ['value'] >= 1 && $arrTemp ['value'] <= 10000) {
                      $sample_variable = $arrTemp ['value'];
                      break;
                  }
              }
          }
      }
      return $sample_variable;
  }
  
  private function get_group($arrData, $strResult, &$group)
  {
      if (!( is_array($arrData ['uiData'] [$strResult] ['item']) && !empty($arrData ['uiData'] [$strResult] ['item'] ) ) ) {
          return;
      }
  
  
  
  }
  
  //< 加框出图策略
  private function group_results_proc(&$arrData) {
      //< 获取加框结果
      $group = array();
      $this->get_group($arrData, 'leftResult', $group);
      $this->get_group($arrData, 'asResult',   $group);
  
  
  
  }
  private function disable_burst(&$arrData, $group) {
      foreach($group as $id => $item) {
          $from = $item['from'];
          $index = $item['index'];
          unset($arrData['uiData'][$from]['item'][$index]['burstFlag']);
      }
  }
  
  //<
  private function disable_key(&$item, $conf_key) {
      $keys = explode (""."", $conf_key);
      if(count($keys) == 0) {
          return false;
      }
      $value = &$item;
      foreach ( $keys as $key) {
          if(! isset($value[$key]) ) {
              return false;
          }
          $value = &$value[$key];
      }
      $value = """";
      return true;
  }
  
  public function run(&$arrData, $arrConf) {
      $time_start = Volatile::microtime(true) \* 1000;
      if (empty($arrData) || !is_array($arrData)) {
          return false;
      }
      $arrFilterConfs = Util::getConf('/graph_filter', 'GRAPH_FILTER');
      if (!is_array($arrFilterConfs) || empty($arrFilterConfs) || empty($arrFilterConfs ['result']) || empty($arrFilterConfs ['SRCID']) || empty($arrFilterConfs ['defaultTplName']) || empty($arrFilterConfs ['check_aladin']) || empty($arrFilterConfs ['filter_result'])) {
          return false;
      }
  
  
  
  }
  
  private function is_xunzhi($item) {
      $xunzhi = false;
      $src_id = $item['src_id'];
      // 寻址阿拉丁
      if($item['queue'] == 'asResult' && $item['from'] == 'SP' && ($src_id == 10789 || $src_id == 15883 || $src_id ==  14515) ) {
          $xunzhi = true;
      }
      // 自然结果取寻址策略位和模板判断
      if($item['queue'] == 'asResult' && $item['from'] == 'AS') {
          //< 寻址队列
          if( $this->get_strategy_bit($item['strategy'], self::$XUNZHI_STRATEGY['id'], self::$XUNZHI_STRATEGY['bit']) ) {
              $xunzhi = true;
          }
          if( $this->get_strategy_bit($item['strategy'], self::$XUNZHI_ALADIN['id'], self::$XUNZHI_ALADIN['bit']) ) {
              $xunzhi = true;
          }
          if( $item['template'] == 'se_st_guanwang' ) {
              $xunzhi = true;
          }
      }
      return $xunzhi;
  }
  
  // 寻址需求第一条URL预加载
  private function add_preload(&$arrData, $results) {
      foreach($results as $id => $item) {
          $xunzhi = $this->is_xunzhi($item);
          if($xunzhi) {
              $arrItem = &$arrData['uiData'][$item['queue']]['item'][$item['index']];
              if($item['from'] === 'SP') {
                  $arrItem['dispData']['resultData']['tplData']['comm_preload'] = 1;
              } else {
                  $arrItem['dispData']['comm_preload'] = 1;
              }
          }
          break;
      }
  }
  
  //< 获取结果的模板名
  private function get_item_template($item) {
  
  
  
  }
  
  //< 获取结果的策略位
  private function get_item_strategy_bits($item) {
      return isset($item['urls']['asUrls']['strategys']) ? $item['urls']['asUrls']['strategys'] : """";
  }
  
  //< 获取策略位
  private function get_strategy_bit($strategy_bits, $id, $bit)
  {
      if(!isset($strategy_bits[$id]) ) {
          return false;
      }
      $bits = str_pad(decbin(intval($strategy_bits[$id])), 32, ""0"", STR_PAD_LEFT);
      return $bits[31 - $bit] === ""1"";
  }
  
  //< 策略位
  //< @refer http://wiki.babel.baidu.com/twiki/bin/view/Ps/Searcher/%E7%AD%96%E7%95%A5%E4%BD%8D%E4%BD%BF%E7%94%A8%E7%BB%9F%E8%AE%A1
  private static $XUNZHI_STRATEGY = array(""id"" => 2, ""bit"" => 31);
  private static $XUNZHI_ALADIN   = array(""id"" => 4, ""bit"" => 6);
  // private static $DISP_AS_IMAGE   = array(""id"" => 0, ""bit"" => 16 );
  private static $DISP_AS_IMAGE   = array(""id"" => 4, ""bit"" => 8 );
  
  private function get_all_results($arrData) {
      $results = array();
      $strResults = array(1 => ""leftResult"", 2 => ""asResult"");
      $pos = 1;
  
  
  
  }
  //< 计算哪些位置出图
  private function calc_disp_image_pos($results) {
      $disable_pos = array();
  
  
  
  }
  
  //< 出图文标不出图
  private function disable_general_pic_if_image(&$arrData)
  {
      $res = 'asResult';
      foreach ($arrData ['uiData'] [$res] ['item'] as $intItemIndex => &$arrItem) {
          $this->disable_general_pic($arrItem);
  
  
  
  }
  
  //< 根据 $pos['keep'] 保留or去掉图片
  private function disable_specify_pos(&$arrData, $results, $disable_pos)
  {
      foreach($disable_pos as $id => $pos) {
          $item = $results[$pos['id']];
          $arrItem = &$arrData['uiData'][$item['queue']]['item'][$item['index']];
  
  
  
  }
  }
",EwanEvan,author
