issue_num,datetime,body,login,close_date
1846,2017-03-15 16:39:20,@Aqualon  Thanks for that - investigating,twalpole,2017-03-15 17:28:28
1846,2017-03-15 16:51:07,@Aqualon  What driver are you using?,twalpole,2017-03-15 17:28:28
1846,2017-03-15 17:09:41,"@Aqualon I think it looks like your inclusion of Capybara::Node::Matchers is overriding the == method of nil, or Symbol ? --  Capybara::Node::Matchers is only for inclusion into  Capybara::Node::Base and Capybara::Node::Simple - so I think this is user error and you're going to have to figure out why you're including Capybara::Node::Matchers anywhere else.",twalpole,2017-03-15 17:28:28
1846,2017-03-15 17:28:28,"Confirmed - by including Capybara::Node::Matchers into global scope you've included it into the Object class 

irb(main):005:0> include Capybara::Node::Matchers
=> Object
irb(main):006:0> Object.ancestors
=> [Object, Capybara::Node::Matchers, Kernel, BasicObject]

which includes it into almost everything, including NilClass  --  You can't do that.",twalpole,2017-03-15 17:28:28
1845,2017-03-11 20:58:38,"## Meta
Capybara Version: 2.12.1
Driver Information (and browser if relevant): Selenium Webdriver (chrome, phantomjs, probably others)

## Expected Behavior

Capybara changes current scope and document on within_frame method usage.
Similar to `text` method https://github.com/teamcapybara/capybara/blob/master/lib/capybara/node/document.rb#L23
the `title` method should depend on a current document.

## Actual Behavior

It always returns browser title instead of current document title

## Steps to reproduce
<S_CODE_TOKEN>

## Proposal

lib/capybara/node/document.rb

<S_CODE_TOKEN>
",romikoops,
1845,2017-03-11 22:38:28,"Using the code https://gist.github.com/twalpole/1147a74a892607f19b3a22d34dd937d3 , this works correctly for both Poltergeist and capybara-webkit, but fails for Selenium.  This is a bug in selenium-webdriver and should be reported there.  It could possibly be worked around in Capybara::Selenium::Driver but I would not accept any changes in Capybara::Node::Document .  ",twalpole,
1845,2017-03-11 23:02:15,"@twalpole Thanks a lot for your quick feedback. I have corrected affected drivers. You are right, originally I tested on phantomjs driver (selenium-webdriver gem). You also are right regarding edge case when a title is missing in a frame. I proposed a raw code.

If the bug is fully connected with selenium-webdriver gem, I suggest to post the corresponding issue there and close this one. At least other users will have an ability to find this conversation about the problem.",romikoops,
1845,2017-03-13 18:23:08,"After looking at this further, it may actually be Poltergeist and capybara-webkit that are producing the incorrect result here.  selenium-webdriver is following the webdriver spec which states that `title` is the title of the top level browsing context, not of the current browsing context.  

@route @mhoran  @jferris   Do any of you have any input on which should be the correct interpretation of `#title`",twalpole,
1845,2017-03-13 19:57:01,"Looks like inconsistency here. I found #current_url also works differently for different drivers. I am author Howitzer gem. It uses capybara. To make sure a correct frame is opened I need to validate the frame url and title. Unfortunatelly, right now I have to go with monkey patching Capybara::Selenium::Driver https://github.com/strongqa/howitzer/blob/master/lib/howitzer/web/capybara_methods_proxy.rb#L5",romikoops,
1845,2017-03-13 20:13:25,"@romikoops Yes there is currently some inconsistency between drivers behavior in this but since we generally tend to lean towards the webdriver definition of things we'll probably end up making the current selenium behavior the ""correct"" one - which is that title and current_url refer to the top level browsing context and not the frames as specified here - https://w3c.github.io/webdriver/webdriver-spec.html#get-current-url - which correspond to what users can actually see in the browser.   Monkey patching different behavior into Capybara is a terrible idea, you'd be much better off adding methods like `frame_url` and `frame_title` or something",twalpole,
1845,2017-03-13 21:54:09,"Interesting. It certainly makes sense that the title would correspond to what is shown in the title bar of my browser. However, we went out of our way to support extracting the title from the current frame context. The same goes for `#current_url`, and I'm sure other methods (since the webdriver spec came along after we wrote capybara-webkit.)",mhoran,
1845,2017-03-13 22:29:16,"@mhoran Yeah -- I'm wavering between whether Capybara should add `frame_url` and `frame_title` driver methods (and then maybe allow a parameter for assert_current_path, assert_title to choose that the user wants frame level) or make seleniums `title` and `current_url` return the frames info when in the frame context.   The first would more align with the webdriver spec (and I prefer to go towards that), but I'm having a hard time coming up with a case where it makes sense to want to check the pages URL from inside a frame context.",twalpole,
1845,2017-03-14 03:40:49,"Yeah, I agree. I think the top frame makes sense.

On Mon, Mar 13, 2017 at 03:29:21PM -0700, Thomas Walpole wrote:
> @mhoran Yeah -- I'm wavering between whether Capybara should add `frame_url` and `frame_title` driver methods (and then maybe allow a parameter for assert_current_path, assert_title to choose that the user wants frame level) or make seleniums `title` and `current_url` return the frames info when in the frame context.   The first would more align with the webdriver spec, but I'm having a hard time coming up with a case where it makes sense to want to check the wholes pages URL from inside a frame context.
> 
> -- 
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub:
> https://github.com/teamcapybara/capybara/issues/1845#issuecomment-286263845

-- 
Matt Horan matt@matthoran.com http://matthoran.com/
",mhoran,
1845,2017-03-14 16:51:26,"I think we should follow webdriver spec and there's always a way for users to find a ""proper"" title or url for a frame without monkey patching capybara just using proper xpath inside within_frame right?",route,
1845,2017-03-14 17:01:24,"@route - yes there is.  

Ok, so I think the consensus is that current_url and title when called on the session should return the top level context url and title (that which would be shown in the browser) which is how selenium currently works. For Capybara 2.14, not the 2.13 release going out today/tomorrow, I'll add tests for that (will require changes in poltergeist and capybara-webkit) and look at possibly adding some frame specific title and url methods.  Sound good?",twalpole,
1845,2017-03-14 18:09:15,@twalpole yep perfect,route,
1845,2017-03-14 18:39:44,@twalpole Amazing! Let me know if I can help you with something.,romikoops,
1844,2017-03-07 22:11:35,"@jferris @mhoran @jonleighton @route FYI: I plan to do a Capybara 2.13.0 within the next week or so. 

The only change that affects drivers currently is the expectation of the ability to return elements from evaluate_script.   For Poltergeist that ability is already in the master branch, and capybara-webkit has an open PR to support it.

The other major change (which doesn't affect drivers) is the addition of MiniTest assertions and expectations to provide parity with the support provided for RSpec.
",twalpole,2017-03-16 20:55:44
1844,2017-03-16 20:55:44,Released,twalpole,2017-03-16 20:55:44
1843,2017-03-07 13:48:37,"Follow up to #1841 and rails/rails#28254

* Remove all references to `Test::Unit`
* Add `Capybara::Minitest::Assertions` and `require`s to all Minitest/Rails examples.",lucasmazza,2017-03-07 17:32:56
1843,2017-03-07 16:13:05,"Please don't completely remove the Test::Unit instructions (it's still technically supported), I am fine with removing the references to it from the MiniTest sections though.",twalpole,2017-03-07 17:32:56
1843,2017-03-07 16:49:12,@twalpole thanks for the feedback - I brought back a `Test::Unit` specific section to the README and left the Rails/Minitest after it.,lucasmazza,2017-03-07 17:32:56
1843,2017-03-07 17:32:50,Thanks! - merging,twalpole,2017-03-07 17:32:56
1842,2017-03-07 09:31:47,"## Meta
Capybara Version: 2.12.1
Driver Information (and browser if relevant): Poltergeist
Rails: 5.0.2
Rack: 2.0.1

## Expected
Capybara should start a Rack server able to handle X-FORWARDED-FOR headers.

## Actual case
The way Capybara fires up the rack server is similar to: https://github.com/rack/rack/issues/990 . Therefore browser requests going through a proxy  won't reach the actual Rails server.

## Possible fix
As suggested in the Rack-issue, is adding the full uri to the `map` command. See https://github.com/teamcapybara/capybara/blob/master/lib/capybara/rails.rb#L5",rschellhorn,2017-03-09 17:37:51
1842,2017-03-08 17:20:38,"X-FORWARDED-FOR contains the original client and proxies visited along the route, so I assume you actually mean X-FORWARDED-HOST?

Since we don't necessarily know what the full uri is going to be (the user can change Capybara.app_host, /etc/hosts, local DNS routing, etc) and I would guess a config using  X-FORWARDED-HOST when testing is pretty rare, this is probably up to the user to just set their own 'Capybara.app'
",twalpole,2017-03-09 17:37:51
1842,2017-03-08 17:29:39,"Also, what have you set Capybara.server to?  If you haven't set it, try `Capybara.server = :puma` (It defaults to webrick which is what your links seem to mention as being problematic)",twalpole,2017-03-09 17:37:51
1842,2017-03-09 09:25:16,"Thanks for the last reply. Puma works like a charm!

Some background:
We use Capybara to test a React (through create-react-app) front-end with a Rails backend. Create-react-app just enabled X-FORWARD headers for their built in proxy capabilities.
",rschellhorn,2017-03-09 17:37:51
1842,2017-03-09 17:37:51,"Closing this since it sounds like it's just a limitation of Webrick, which will not be the default whenever 3.0 launches and Capybara is easily switched to puma (which with rails 5+ you really want to do anyway otherwise ActionCable in process testing won't work)",twalpole,2017-03-09 17:37:51
1841,2017-03-06 20:16:50,,twalpole,2017-03-06 23:57:27
1841,2017-03-06 20:17:45,See https://github.com/rails/rails/issues/28254,twalpole,2017-03-06 23:57:27
1840,2017-03-06 16:24:20,"This is more of an issue with Capybara and IDE integration. As such, I wasn't sure of the best place to post this. I'm finding that if you use the following structure in RubyMine (or IntelliJ IDE with the Ruby plugin), you get an error indicated for the code. Although the code still works.

Here is the code:

<S_CODE_TOKEN>

The second line is the one that leads to a contextual error in RubyMine. Specifically:

    Found 2 extra arguments. Required 0.

I bring this up because it happens with literally no other Ruby library that I have found, only Capybara. As far as version specifics:

Capybara version is 2.12.1. I'm using RubyMine 2016.3.2. Current build is RM-163.10154.57. This, however, happens on the last three builds of RubyMine for me. I've also tried this on the IDE on different machines just in case I was getting some weird artifact.

I'm not sure if there's anything that can even be done for this but I just wanted to bring it up in case it was either a known issue or an emerging issue, particularly since, so far, Capybara is the only library I've seen this happen with.",jeffnyman,2017-03-06 20:21:52
1840,2017-03-06 17:36:16,"I don't use an RubyMine or IntelliJ so I have no way to replicate this, however the code called by `Capybara::Selenium::Driver.new` is https://github.com/teamcapybara/capybara/blob/master/lib/capybara/selenium/driver.rb#L35 .  From that we can see it defined as `def initialize(app, options={})`, so it takes 1 or 2 parameters and the code you show is calling it with 2 so the error doesn't really make a lot of sense to be coming from that line.  Maybe you should report it to RubyMine for an explanation?",twalpole,2017-03-06 20:21:52
1840,2017-03-06 18:19:10,"Agreed. I am in process of doing just that with JetBrains and will report back when I get a response. The code assist in RubyMine (""jump to declaration"") is pointing to these two locations:

    Driver (Capybara in capybara.rb)
    Driver (Capybara in capybara/driver/node.rb)

I note that in the first of those, the following lines are being jumped to:

<S_CODE_TOKEN>

I don't know if that's what is throwing RubyMine off. I was hesitant to bring this up here because clearly the code works so it's not an issue with Capybara; but if others use this IDE they might come across this issue.",jeffnyman,2017-03-06 20:21:52
1840,2017-03-06 20:21:52,"Ok - closing this for now then, we can reopen if JetBrains gets back to you and it does turn out to be a Capybara issue.",twalpole,2017-03-06 20:21:52
1839,2017-02-28 10:23:36,"## Meta
Capybara Version: 2.12.1
Driver Information (and browser if relevant): selenium-webdriver 3.1.0 with Firefox 51

## Expected Behavior
When a ``click_link`` returns successfully, the link is being clicked.

## Actual Behavior
The ``click_link`` returns, but the link is not clicked.

We have been observing this problem in one of our apps where we navigate through clicks and Firefox would not load the clicked pages. In the app, this was simple a-href links. This happens on our AC server where we run multiple browser sessions during one test in an Xvfb and windows are maximized. The browser which was not in front would simply start misbehaving. We were able to reproduce and minimize this problem locally by using one browser and minimizing the window (on Linux). However, it only seems to happens on pages that execute heavy JavaScript.

## Steps to reproduce
<S_CODE_TOKEN>",rbu,2017-03-06 12:05:30
1839,2017-02-28 10:24:59,"For what it's worth, we are seeing this bug on pre-geckodriver builds too (Capybara 2.10.1, Selenium 2.53.3, Firefox 45 ESR).",rbu,2017-03-06 12:05:30
1839,2017-02-28 10:35:37,"left: minimized, showing bug. right: not minimized, expected behavior.
![cut](https://cloud.githubusercontent.com/assets/65913/23401961/ebfc75d0-fda9-11e6-828a-0bc323f272f7.gif)
",rbu,2017-03-06 12:05:30
1839,2017-02-28 13:08:16,"I would like to add that we have manually inserted a <S_CODE_TOKEN> whenever we switch browsers, which seems to have made this problem at least happen less often. However, I'm not yet convinced it is a workaround, as we still have test flakiness which might originate from this bug.",dwt,2017-03-06 12:05:30
1839,2017-02-28 17:07:46,"After a quick look, changing your code to 

    3.times do
      click_link('UI Kit')
      sleep 1
      click_link('Buttons')
      puts(""Loaded Buttons page #{has_text?('the button classes on an')}"")
      click_link('Dashboard')
      puts(""Loaded Dashboard page #{has_text?('Total Sales today')}"")
      sleep 1
    end

seems to make the behavior when minimized match the behavior when not minimized.  This would tend to imply that your animations aren't completed before you attempt to click the next link, which depending on what your animations do, whether they disable events on other menu elements while they're animating, what parts of the page get replaced and when in relation to you attempting the next click (click_link can return immediately - any action triggered by the click may continue after click_link has returned) could create the issue you're seeing.    Why it happens only when minimized I'm not exactly sure but as a first guess I would say the animations go slower when the app is minimized.  I may have time later this week to look more in depth but I don't think there's anything Capybara can do about this --  If you can easily disable animations in the test environment that's usually a good thing to do since it will also make your tests faster.",twalpole,2017-03-06 12:05:30
1839,2017-02-28 19:06:03,"I've been having similar problem with Capybara2 with recent FF and chrome drivers. What I have observed is that if an element is not visible in the browser window (i.e. needs scrolling down), then it does not get clicked even though capybara finds it. You can reproduce this issue by making the window small such that an element is not visible. I added a click to ""Maps"". If the window shows Maps link the automation run successfully. If I make the window such that Maps is not visible it fails with this error:
  unknown error: Element <a href=""javascript:void(0);"" class=""waves-effect waves-primary"">...</a> is not clickable at point (35, 24). Other element would receive the click: <i class=""md md-equalizer""></i>
        (Session info: chrome=56.0.2924.87)
        (Driver info: chromedriver=2.27.440174 (e97a722caafc2d3a8b807ee115bfb307f7d2cfd9),platform=Mac OS X 10.12.3 x86_64) (Selenium::WebDriver::Error::UnknownError)

  3.times do
      click_link('UI Kit')
      click_link('Buttons')
      puts(""Loaded Buttons page #{has_text?('the button classes on an')}"")
      click_link('Dashboard')
      puts(""Loaded Dashboard page #{has_text?('Total Sales today')}"")
      click_link('Maps')
  end",rugill,2017-03-06 12:05:30
1839,2017-02-28 19:14:29,@rugill If that is this issue then it would be a selenium bug (or possibly geckodriver/chromedriver) and not much Capybara can do about it - although I don't know why adding sleeps would make it pass then (unless the page is animating something as selenium scrolls it so the click ends up in the wrong place - would still be a selenium bug),twalpole,2017-03-06 12:05:30
1839,2017-02-28 20:43:58,"@rugill I just noticed the point (35, 24) that it's trying to click at.  That point would put it behind the fixed header so I would expect another element to receive the click, i.e. it's behaving correctly.  The thing is that when an element needs scrolling to be seen selenium attempts to scroll it to the top of the page, there's a capability 'elementScrollBehavior' that you can set to 1 which will make it scroll to the bottom of the page (if chromedriver has implemented that capability), although that may not help here either due to the fixed footer in the section which it would probably end up behind.  Your only option may be to scroll the section of the page to where you need it using `execute_script` and then click the link

Either way this isn't the same problem as the current issue.",twalpole,2017-03-06 12:05:30
1839,2017-02-28 21:12:31,I've been doing more testing with this and I agree with @twalpole conclusion. I'll check into his suggestion about elementScrollBehavior with FF and see if it helps my test. Thanks.,rugill,2017-03-06 12:05:30
1839,2017-03-01 11:50:37,"@twalpole thanks for the feedback. While the page I linked has animations, I have been able to reproduce this issue on a page that has no animated menu as well, but since it's not a public application, I cannot share that link unfortunately.

The reason this is confusing to me is that even if the animation is running slower, I would expect it to *not find* the link. On the other hand, if the link is actually found and clicked, why is the click not being triggered?

In our local example, we were able to reproduce this in Xvfb and a ratpoison window manager which automatically full-screens the Firefox. Then we would:
1. Open Firefox A, navigate to a page
2. Open Firefox B, this hides Firefox A completely
3. In Firefox A session, navigate to another page, then click a link.

The result will be: The click brings Firefox A into the foreground (!) and there is a hover effect over the link/button. But it was not clicked.",rbu,2017-03-06 12:05:30
1839,2017-03-01 17:04:50,"@rbu I can't say 100% for sure without a lot more debugging of that page but it appears the menu is swallowing all other clicks while it's animating, so the click is actually happening it's just not triggering any actions.  Then adding a sleep delays enough that the animation has finished and the click is no longer swallowed by the menu.

Your second description would most likely be a geckodriver/marionette issue if the browser is behaving differently when in the foreground or not, and Capybara probably can't do anything about it.  One thing you could try is making sure the 'focusmanager.testmode' preference is set to 'true' in the firefox profile.  I know Selenium used to set that, but I don't think it does since the swap to using geckodriver/marionette, and am not sure whether firefox even supports it anymore but doesn't hurt to try it.",twalpole,2017-03-06 12:05:30
1839,2017-03-06 12:05:30,"@twalpole, Thank you for the feedback. As I mentioned, I was not able to reduce the core Firefox/Selenium issue further so it could become a good bug report. I'll close this for now, as you point out it is not a Capybara issue.

As a sidenote, do you know if Selenium accepts bugs written using the Capybara API?",rbu,2017-03-06 12:05:30
1838,2017-02-24 12:29:06,"**Note:** This is for issues with Capybara.  If you have a howto type question, please ask on the mailing list as requested in the README: http://groups.google.com/group/ruby-capybara

## Meta
Capybara Version:
<!-- 2.7.0? -->
2.7.0
Driver Information (and browser if relevant):
<!--capybara-webkit -->
capybara-webkit 1.11.1
qt 5.0
qt5-webkit-common-5.6.2-alt0.M80P.1

## Expected Behavior
`fill_in('email', with: @user.email)` finds the input element

## Actual Behavior
`Capybara::ElementNotFound`

## Steps to reproduce
<!--
Please be sure to include the code that is creating the issue along with HTML the code is being run against
-->
the code:
<S_CODE_TOKEN>
",majioa,2017-02-24 17:11:58
1838,2017-02-24 17:11:58,"Capybara-webkit is a driver that can be used with Capybara and is located at https://github.com/thoughtbot/capybara-webkit .  If this issue is capybara-webkit specific then you'll need to discuss it over at that project.  The first thing they will likely tell you to do is to update to the latest release of both capybara-webkit and capybara, and then to make sure the element is actually visible on the page you think it is (via a screenshot) so you may want to perform those two steps before reporting an issue over there.",twalpole,2017-02-24 17:11:58
1837,2017-02-21 01:32:36,"## Meta
Capybara Version:
2.12.1
Driver Information (and browser if relevant):
all defaults

## Expected Behavior
Be able to assert:
<S_CODE_TOKEN>

## Actual Behavior
Assertion fails, because `current_url` does not contain the `#code=magic`
<S_CODE_TOKEN>

## Steps to reproduce
Visited a URL that redirects to a url like: ""http://callback.google.com#code=magic""
(Note: This is part of the standard OAuth 2.0 protocol, not an unusual spec that should need JS.)

Related: #155 ",aminariana,2017-02-23 18:33:12
1837,2017-02-21 06:00:13,"If by ""all defaults"" you mean the rack-test driver, it ignores all host names and all requests are directed straight to the app under test so it's never going to do anything correctly with an outside url.

If instead you mean the selenium driver then please provide an url we can visit, and any steps required there to actually produce the issue you're seeing, because the following code shows the URL fragment being returned correctly.

    require ""capybara/dsl""
    require ""selenium-webdriver""

    sess = Capybara::Session.new(:selenium)
    sess.visit(""https://github.com/teamcapybara/capybara"")
    sess.click_link('Drivers')
    sess.assert_current_path(""https://github.com/teamcapybara/capybara#drivers"", url: true)",twalpole,2017-02-23 18:33:12
1837,2017-02-23 18:33:12,"Closing, we will reopen if/when enough info to reproduce is provided.",twalpole,2017-02-23 18:33:12
1836,2017-02-19 01:29:34,"This is a port of 8ba2fa825f6e28cdf7233679b0a145cd09ffc2c3.
If not planning to commit to the master branch, please close it. Thanks!
",y-yagi,2017-02-20 07:11:53
1836,2017-02-20 07:12:00,Thanks,twalpole,2017-02-20 07:11:53
1835,2017-02-16 13:38:05,"https://github.com/jruby/jruby/issues/4212 - this bug is still unfixed and they've suggested a fix will be in 9.2.0.0. Because of that, https://github.com/teamcapybara/capybara/commit/f7e537006af5cf882bc3df4317d2974bf392c974 breaks Capybara 2.12.0 for JRuby above 9.1.5.0. This is our case - we use JRuby 9.1.7.0 and Capybara 2.12.0 doesn't work.",boris-petrov,2017-02-17 02:31:42
1835,2017-02-16 19:16:33,"Hmmm -- I could have sworn this was fixed in 9.1.6.0, did they revert?  Also it's passing the tests we have for it.  What error, specifically, are you seeing?",twalpole,2017-02-17 02:31:42
1835,2017-02-16 21:38:31,"Actually it passes the tests locally, but does appear to be causing hangs on travis -- I'm just going to remove lazy results evaluation from JRuby totally (without version check) and we'll worry about re-enabling it later.  I'll release a 2.12.1 later today (California) once all the tests pass.",twalpole,2017-02-17 02:31:42
1835,2017-02-17 02:31:42,Fixed via https://github.com/teamcapybara/capybara/commit/1b65bf243c506ede3a14d57faa985616a92e505d and 2.12.1 released,twalpole,2017-02-17 02:31:42
1834,2017-02-06 17:57:06,"**Note:** This is for issues with Capybara.  If you have a howto type question, please ask on the mailing list as requested in the README: http://groups.google.com/group/ruby-capybara

## Meta
Capybara Version:
capybara (2.12.0, 2.11.0)
capybara-mechanize (1.5.0)

Driver Information (and browser if relevant):
mechanize (2.7.5)

## Expected Behavior
I expected the tests to work / pass
## Actual Behavior
Guessing an upgrade of Capybara has broken the Mechanize driver
## Steps to reproduce
I just run my test,   rspec spec/index_mech_spec.rb





",gbonk,2017-02-06 19:17:24
1834,2017-02-06 17:58:26,"Here's the output of the error I now receive

`
Basic Site Validation, via Mechanize
  Using Capybara, return an HTTP 200 (FAILED - 1)

Failures:

  1) Basic Site Validation, via Mechanize Using Capybara, return an HTTP 200
     Failure/Error: visit ""/""

     TypeError:
       The second parameter to Session::new should be a rack app if passed.
     # ./spec/index_mech_spec.rb:15:in `block (2 levels) in <top (required)>'

Finished in 0.001 seconds (files took 2.66 seconds to load)
1 example, 1 failure

Failed examples:

rspec ./spec/index_mech_spec.rb:14 # Basic Site Validation, via Mechanize Using Capybara, return an HTTP 200

`",gbonk,2017-02-06 19:17:24
1834,2017-02-06 18:00:10,"I removed 2.12 and now the test passes.

`

onk@ICC11167 MINGW64 /c/dev/devops-poc (master)
$ gem uninstall capybara

Select gem to uninstall:
 1. capybara-2.11.0
 2. capybara-2.12.0
 3. All versions
> 2
Successfully uninstalled capybara-2.12.0

gbonk@ICC11167 MINGW64 /c/dev/devops-poc (master)
$ rspec spec/index_mech_spec.rb

Basic Site Validation, via Mechanize
  Using Capybara, return an HTTP 200

Finished in 1.05 seconds (files took 2.69 seconds to load)
1 example, 0 failures



`",gbonk,2017-02-06 19:17:24
1834,2017-02-06 19:16:41,"That's a new error that was added in 2.12 to notify you that you're passing an invalid parameter (perviously the parameter was just ignored) - what are you doing at ./spec/index_mech_spec.rb line 15
",twalpole,2017-02-06 19:17:24
1834,2017-02-06 19:40:35,"Sorry I thought the files were attached.  Please take a look.

[spec_helper.txt](https://github.com/teamcapybara/capybara/files/755670/spec_helper.txt)
[index_mech_spec.txt](https://github.com/teamcapybara/capybara/files/755669/index_mech_spec.txt)


",gbonk,2017-02-06 19:17:24
1834,2017-02-06 19:42:32,"Our tests are setup to change the driver as they require because we have so many tests and different drivers.  If you could explain as to how to properly pass in the proper app, I would be greatly appreciative. 

The only known work around that I had was just passing in ""anything"" as the value is/was ignored or note useful.  Has that changed ?",gbonk,2017-02-06 19:17:24
1834,2017-02-06 20:09:15,"As documented - https://github.com/teamcapybara/capybara#setup - Capybara.app needs to be a rack app (or nil if you're not having Capybara run the app under test), not a string.  So if using mechanize you can probably just set `Capybara.app = nil` if you're not testing a local app.  Also rather than setting Capybara.current_driver in a before block you should just be able to add   `:driver => :mechanize` metadata to the describe call (if you're using the standard capybara rspec setup - although then reset_sessions! would also already be called so maybe you're not))

Note: a rack app can be as simple as

    app = proc do |env| [200, { ""Content-Type"" => ""text/html"" }, [""Some content""]] end
",twalpole,2017-02-06 19:17:24
1833,2017-02-01 23:08:08,"Support the return of elements in nested structures (Arrays, Hashes) from evaluate_script",twalpole,2017-02-02 17:40:55
1832,2017-01-31 11:58:54,"**Note:** This is for issues with Capybara.  If you have a howto type question, please ask on the mailing list as requested in the README: http://groups.google.com/group/ruby-capybara

## Meta
Capybara Version:
<!-- 2.8.1? -->
Driver Information (and browser if relevant): Implement support to AngularJS implementations. Would it be possible for the Capybara to implements support to all AngularJS directives? For example: https://docs.angularjs.org/api/ng/directive
<!-- selenium-webdriver 2.53.4 with Firefox 47.0.1? capybara-webkit? Poltergeist? -->

## Expected Behavior
For example, to command <fill_in ‘ng-directive’, :with => “value”>, we have a success result.

## Actual Behavior
For example, to command <fill_in ‘ng-directive’, :with => “value”>, we have a not found result.

## Steps to reproduce
<!--
Please be sure to include the code that is creating the issue along with HTML the code is being run against
It is not bug.
-->
",giovanicosta,2017-01-31 16:40:15
1832,2017-01-31 16:40:15,"Capybara focuses on adding interaction for standard HTML elements, and is not currently interested in adding methods to handle the JS framework du jour elements/widgets.  If you wanted to create a separate gem that provides selectors for angular elements (using Capybara.add_selector) on top of Capybara feel free.",twalpole,2017-01-31 16:40:15
1831,2017-01-29 13:45:33,"## Meta
Capybara Version: 2.12.0

## Expected Behavior
Capybara starts Puma server with host and port settings defined in config.

## Actual Behavior
When using Puma 3.7.0 server is started on tcp://0.0.0.0:3000. Capybara.server_port and Capybara.server_host are ignored.

My config:
> Capybara.javascript_driver = :poltergeist
> Capybara.server = :puma
> Capybara.server_host = '127.0.0.1'
> Capybara.server_port = 3030

rspec output:
> Puma starting in single mode...
> * Version 3.7.0 (ruby 2.4.0-p0), codename: Snowy Sagebrush
> * Min threads: 5, max threads: 5
> * Environment: test
> * Listening on tcp://0.0.0.0:3000

With Puma 3.6.2 it works as expected.

## Steps to reproduce
* Install Puma 3.7.0
* Set non-default Capybara.server_port and Capybara.server_host
* Run tests using javascript driver
",ditch0,2017-02-21 06:35:56
1831,2017-01-29 16:47:32,"I can't reproduce this behavior, do you have your own `Capybara.register_server(:puma)` block defined?",twalpole,2017-02-21 06:35:56
1831,2017-01-29 17:10:44,"I have replicated this, but have no clue why --I think it's a bug in puma",twalpole,2017-02-21 06:35:56
1831,2017-01-29 17:34:22,Puma is now automatically loading `config/puma.rb` and overwriting the settings Capybara passes it - Not sure why though,twalpole,2017-02-21 06:35:56
