"author","author_date","committer","committer_date","sha","additions","deletions","total"
"NSExceptional","2016-07-06 20:04:39","NSExceptional","2016-07-06 20:04:39","d5deaad628236d7f67874a4a3815f0f47ef8876c","20","38","58"
"revolter","2016-06-21 07:46:57","web-flow","2016-06-21 07:46:57","232ae8a6fdd3fa3554bb09441e89be80b24844f4","3","3","6"
"ryanolsonk","2016-05-20 13:15:30","ryanolsonk","2016-05-20 13:15:30","c766e5d94ab6d23768324d2e9c2decc4494484ce","2","2","4"
"TimOliver","2016-05-20 07:21:24","TimOliver","2016-05-20 07:21:24","5f27a2304b2f86df834fd2f1c0ec5d25d10af758","2","2","4"
"ryanolsonk","2016-02-29 06:18:38","ryanolsonk","2016-02-29 06:18:38","0cb0f44f18dbf4172c17236de53d10d2b3472c3f","1","1","2"
"ryanolsonk","2016-02-29 06:11:37","ryanolsonk","2016-02-29 06:15:07","d1c1aa0a26b2ca8f2bcaa5b272b94feec0f5a58a","1","1","2"
"ryanolsonk","2016-02-29 05:52:30","ryanolsonk","2016-02-29 05:52:30","832957f6218469cda4fb4c5ac2df21f1bad14d48","1","5","6"
"ryanolsonk","2016-02-29 05:43:39","ryanolsonk","2016-02-29 05:43:39","24985ac9842f22b1609e296a286f61f7d4a352db","12","13","25"
"","2016-02-25 14:31:47","","2016-02-25 14:31:47","0b652c2f2abbb6b4d669703d04b5dda14e994c78","0","2","2"
"","2016-02-25 14:20:22","","2016-02-25 14:20:22","98d83bb4382629b8486028ac1531aa47a17590d5","1","3","4"
"TimOliver","2016-02-23 14:12:57","TimOliver","2016-02-23 14:12:57","e13717b0565d560172e10699e6ab0ae5d2f08112","1","2","3"
"TimOliver","2016-02-23 14:08:51","TimOliver","2016-02-23 14:08:51","552e687b9c07bc9147959f8cb10bd62c29675e2d","1","2","3"
"ryanolsonk","2016-02-23 06:08:27","ryanolsonk","2016-02-23 06:08:27","fb2942164422c0d84e98052726766ace0371cd20","2","2","4"
"TimOliver","2016-02-21 18:10:15","TimOliver","2016-02-21 18:10:15","f5d930bd58b39533be1c13dc397e008c2c4de7c6","2","2","4"
"ryanolsonk","2016-02-21 17:39:55","ryanolsonk","2016-02-21 17:39:55","26af4ef476f19a91ae1d03d97a97c3cd0fed636d","19","434","453"
"ryanolsonk","2016-02-17 04:24:36","ryanolsonk","2016-02-17 04:24:36","ac8940da26d078623e2561692ff4ef5118c8d2f1","1","29","30"
"TimOliver","2016-02-17 03:35:39","TimOliver","2016-02-17 03:35:39","f597152a62ada2576452bc20745a00f8b950cdc3","6","2","8"
"TimOliver","2016-02-17 03:34:54","TimOliver","2016-02-17 03:34:54","58f94f108cdc2526900b3bced90538161674093c","1","1","2"
"TimOliver","2016-02-17 03:34:36","TimOliver","2016-02-17 03:34:36","a5e0bbd50e7af10079803639fbd286fc2d63743a","7","41","48"
"TimOliver","2016-02-17 03:20:17","TimOliver","2016-02-17 03:20:17","ac273fbfc9ba1cb56646c97ebc92f2832ed1208e","0","145","145"
"TimOliver","2016-02-17 03:19:17","TimOliver","2016-02-17 03:19:17","548fd03bd540c222bfae5d60a24f551e0e1519a1","23","72","95"
"nin9tyfour","2016-02-16 04:29:52","nin9tyfour","2016-02-16 04:29:52","b564c25d2ac478cdff4685fa07c3ae7dffd6760d","1","29","30"
"ryanolsonk","2016-02-13 21:43:10","ryanolsonk","2016-02-13 21:44:00","bd821dc553a837c4c9f46226a3192e8d4dbc1f4c","34","36","70"
"ryanolsonk","2016-02-13 21:36:37","ryanolsonk","2016-02-13 21:36:37","e46a33417b2e2a8bf1b0aa857919249e38cf84ec","1","1","2"
"ReadmeCritic","2016-02-11 23:46:43","ReadmeCritic","2016-02-11 23:46:43","a3419a841fd0d0aea3f40ad93e878920fec8fd01","1","1","2"
"TimOliver","2016-02-09 06:16:54","TimOliver","2016-02-09 06:16:54","cafc1ba0bdff4707c68484957872f74aa742ba4c","14","0","14"
"TimOliver","2016-02-09 06:10:52","TimOliver","2016-02-09 06:10:52","0112c097d9de3c98691955ce32566817aa1fb17f","13","7","20"
"TimOliver","2016-02-07 08:47:31","TimOliver","2016-02-07 08:47:31","507d03fd908df3a69d7f6308c7917226ff5f301f","4","53","57"
"TimOliver","2016-02-06 07:36:49","TimOliver","2016-02-06 07:36:49","b6453ac360628504db2e685479e462ef6b8c0b6d","9","50","59"
"TimOliver","2016-02-06 06:42:19","TimOliver","2016-02-06 06:42:19","b693ceb20ef554b63cad39629fcbbd2eeb70634a","88","27","115"
"ryanolsonk","2016-01-30 23:13:42","ryanolsonk","2016-01-30 23:13:42","31e81a616df3931113dd14597cc3055ec9a754aa","1","4","5"
"dcreemer","2016-01-28 21:19:10","dcreemer","2016-01-28 21:19:10","928f60b56f6fae780271bca6efb9841c17214483","1","4","5"
"TimOliver","2016-01-28 04:50:39","TimOliver","2016-01-28 04:50:39","12a1900d756e3001e3330eedb144cccb984bc590","153","335","488"
"ryanolsonk","2016-01-18 19:43:12","ryanolsonk","2016-01-18 19:43:12","c72b6f7e5b017a5916eb400710ae68a8fd31067f","2","2","4"
"pra85","2016-01-18 08:42:03","pra85","2016-01-18 08:42:03","3cf9f72dcbfa10123024d222afb615fb07ffd33f","2","2","4"
"ryanolsonk","2016-01-18 04:52:34","ryanolsonk","2016-01-18 04:52:34","9b1318e975cb38de401974de8c2d963c3871baff","474","63","537"
"ryanolsonk","2016-01-18 03:54:38","ryanolsonk","2016-01-18 03:54:38","d3d0f04c239639a651d78149af1f9eb96a338779","11","6","17"
"ryanolsonk","2016-01-11 21:27:15","ryanolsonk","2016-01-11 21:27:15","b606d0494452dab4265377e17f49aa76133b9377","26","28","54"
"ryanolsonk","2016-01-08 23:01:42","ryanolsonk","2016-01-08 23:01:42","7afd50d24167fb3679edc6312b8507db7f98d165","20","3","23"
"ryanolsonk","2016-01-07 01:43:01","ryanolsonk","2016-01-07 01:43:01","94f06d5ff8ccb1cd4cdd4deeb07810d8a858ebd3","2","3","5"
"ryanolsonk","2016-01-05 23:10:10","ryanolsonk","2016-01-05 23:10:10","85424fd15eb47bd0002ef80ccc84021f942e8d17","4","35","39"
"ryanolsonk","2015-12-18 20:45:11","ryanolsonk","2015-12-19 00:38:32","cff391f78c46caed6d5c3c28a97334ef13bb1d9a","5","6","11"
"ryanolsonk","2015-12-14 16:40:35","ryanolsonk","2015-12-14 16:56:10","3e420bb74726e08324c7df537bb3045909e55d4d","3","3","6"
"ryanolsonk","2015-12-14 16:31:42","ryanolsonk","2015-12-14 16:31:42","8aece0a26638d76bfb214572bc6b9e3dcace8ca5","0","12","12"
"ryanolsonk","2015-12-14 07:21:43","ryanolsonk","2015-12-14 07:21:43","81b27b69188a34fb6022d760958280667d0dd5ca","21","27","48"
"ryanolsonk","2015-12-14 07:12:41","ryanolsonk","2015-12-14 07:12:41","727943c4b33c4bbdacdb2c5ea57394fc13a85d3d","2","10","12"
"ryanolsonk","2015-12-14 07:06:40","ryanolsonk","2015-12-14 07:06:40","9f2c032157f9535dafae48792258e1ccb7fd580f","1","1","2"
"ryanolsonk","2015-12-14 07:03:09","ryanolsonk","2015-12-14 07:03:09","d6a5b1af8dc973bfa53cfb6ce0b9f1ef1e1288c3","1","1","2"
"ryanolsonk","2015-12-14 06:55:57","ryanolsonk","2015-12-14 06:55:57","dda9dd5beb2c69f3613f0f5194717a0e9c7f99e2","49","21","70"
"ryanolsonk","2015-12-14 06:46:46","ryanolsonk","2015-12-14 06:46:46","888887f09a78e8889975fc0515e7b675e564b74a","70","58","128"
"ryanolsonk","2015-12-14 06:15:45","ryanolsonk","2015-12-14 06:15:45","b70a1a2f485118a3c0b97848f1294bc8b5df1c2f","81","36","117"
"ryanolsonk","2015-12-14 05:09:20","ryanolsonk","2015-12-14 05:09:20","54730c368c89b8b139103e62c12ed1aef9f8bc72","570","9","579"
"ryanolsonk","2015-12-13 03:11:12","ryanolsonk","2015-12-13 03:11:12","21672e6f8d80d385e05f5538b2a5dc625cde591b","4","1293","1297"
"tttpeng","2015-12-05 20:32:26","tttpeng","2015-12-05 20:32:26","4ffc9928723e1f517deb2c76808c58e2956edea8","531","555","1086"
"tttpeng","2015-12-02 04:00:40","tttpeng","2015-12-02 04:00:40","8eea2ec652ddeb0e6f6433711a12ce1feeb1b6e1","61","42","103"
"WangHengHeng","2015-12-02 02:53:55","WangHengHeng","2015-12-02 02:53:55","3df01ee7bbd2c08f208becd041a1324edae88e27","0","10","10"
"ryanolsonk","2015-12-01 16:26:43","ryanolsonk","2015-12-01 16:26:43","d0ad6e4319303dc3bc5a34ce7c5ce0f248f34bc3","1","4","5"
"untouchable741","2015-12-01 15:32:24","untouchable741","2015-12-01 15:32:24","37aec6daccd868b16e4e743525e55e2bd601d77a","1","4","5"
"WangHengHeng","2015-11-30 10:01:19","WangHengHeng","2015-11-30 10:01:19","cdc5aae4b7f0488dcc0f16b428dcaa2309b2d370","2","0","2"
"tttpeng","2015-11-30 09:36:41","tttpeng","2015-11-30 09:36:41","fd2b89fd249e76e4ac2218a323a98ee8f65f4f15","4","1288","1292"
"ryanolsonk","2015-11-16 05:30:18","","2015-11-16 19:37:57","f1683e54c33e5fa7e48a85094d8707d19581b6e0","2","62","64"
"ryanolsonk","2015-11-09 14:29:55","ryanolsonk","2015-11-09 14:29:55","c66dd2e7d303aec338535032526cd5af05e95e81","84","84","168"
"ryanolsonk","2015-11-09 14:27:26","ryanolsonk","2015-11-09 14:27:26","5a5b921bbf24f10bd1d84345ab37e80963ceb62f","1","1","2"
"revolter","2015-11-09 09:18:29","revolter","2015-11-09 09:18:29","30cc65bd9d3746b6722bad5908e70f60003b7532","1","1","2"
"dlo","2015-10-31 22:37:45","dlo","2015-10-31 22:37:45","29a45aa02d0641bcc18d2541684441e7bcd9d094","34","34","68"
"dlo","2015-10-31 22:35:47","dlo","2015-10-31 22:35:47","08b25ea8d338a13e6d2bd06465328db9496a93d0","50","50","100"
"ryanolsonk","2015-10-29 03:05:54","ryanolsonk","2015-10-29 03:05:54","7ffcb83563cf4bf2d4ef1ada91c2ba6983a75f39","1","1","2"
"ryanolsonk","2015-10-29 02:37:41","ryanolsonk","2015-10-29 02:37:41","b0b64c1ba9819fda4f004a71de7f6d5f7f7c8d2a","2","4","6"
"ryanolsonk","2015-10-20 23:31:02","ryanolsonk","2015-10-20 23:31:02","bc5dfa02ecb35bd665b466ae3fdd1ef5b148962d","0","109","109"
"robinsonrc","2015-10-20 06:51:54","robinsonrc","2015-10-20 06:51:54","c69f5c220a878b09545430ef0e888569e4809b71","0","6","6"
"robinsonrc","2015-10-19 19:05:04","robinsonrc","2015-10-19 19:05:04","7f28d430d0e0f447aab8703910db4379afc503b3","0","103","103"
"ryanolsonk","2015-10-10 14:24:54","ryanolsonk","2015-10-10 14:24:54","30dc0249034e1fb30ac719f5888f6b69fcfb5a6c","0","1","1"
"ryanolsonk","2015-09-30 20:01:24","ryanolsonk","2015-09-30 20:01:24","64030539898a4293c106370182a54b4bfe2ef1b7","1","1","2"
"orthographic-pedant","2015-09-30 19:58:40","orthographic-pedant","2015-09-30 19:58:40","ba352c15e801550917bac822bf7d7dafae2391af","1","1","2"
"ryanolsonk","2015-09-24 18:42:23","ryanolsonk","2015-09-24 18:42:23","e9e084e6f15cb8b6e42cfe52581852884973084d","5","1","6"
"ryanolsonk","2015-09-24 18:37:53","ryanolsonk","2015-09-24 18:37:53","26e92c2bd6c5f81a9c11113ed59130af9dc6ea96","0","9","9"
"evliu","2015-09-24 17:54:50","evliu","2015-09-24 17:54:50","41d761f82206066a22c885991a7013f2fe4d59c8","0","9","9"
"ryanolsonk","2015-09-21 20:10:26","ryanolsonk","2015-09-21 20:10:26","832a03bf27d6e7d66625fd608a3586f458be4e68","1","1","2"
"ryanolsonk","2015-09-21 20:03:16","ryanolsonk","2015-09-21 20:03:16","ebf52546294664e4f55c33dfa39c4f59f8f09c51","0","2","2"
"ryanolsonk","2015-09-21 19:48:24","ryanolsonk","2015-09-21 19:54:08","e199b529c8159e5ef8fe4d54b521db7b1d76dc41","0","9","9"
"ryanolsonk","2015-09-20 18:06:26","ryanolsonk","2015-09-21 19:54:08","06edea64ae0859783c49497826788e2c2241c284","0","74","74"
"ryanolsonk","2015-09-20 05:06:55","ryanolsonk","2015-09-21 19:54:08","6d3afe36d13f3599b024f35bc88aa0be1c83c610","21","258","279"
"ryanolsonk","2015-09-20 04:03:09","ryanolsonk","2015-09-21 19:54:08","b22d2b57a2508aabd37ce212f381d6d126a49441","0","341","341"
"ryanolsonk","2015-09-20 03:56:51","ryanolsonk","2015-09-20 03:56:51","b4530869363c0f5222d686fed050fdc1033e1813","0","2","2"
"ryanolsonk","2015-09-20 03:56:24","ryanolsonk","2015-09-20 03:56:24","103489c5660506c1d65c8d5265710c3232a8d123","1","1","2"
"ryanolsonk","2015-09-19 20:10:41","ryanolsonk","2015-09-19 20:10:41","3dd27557ea0575da59560e31e99c41633bb2940c","103","112","215"
"ryanolsonk","2015-09-19 19:46:45","ryanolsonk","2015-09-19 19:56:46","a64188dd5ec7716c7d00a30620d35ce1b65fb813","37","13","50"
"ryanolsonk","2015-09-19 19:30:30","ryanolsonk","2015-09-19 19:30:30","44e428655ae44e87877c827bc780fc48e8675429","2","2","4"
"ryanolsonk","2015-09-10 20:25:42","ryanolsonk","2015-09-10 20:25:42","96d8b425d5e48d35e83ad3b5d152f454619bfd6d","1","1","2"
"ryanolsonk","2015-09-10 20:25:08","ryanolsonk","2015-09-10 20:25:08","7df172afac995f558ec5329545d3a3b5d9b80da1","1","1","2"
"ryanolsonk","2015-09-09 18:46:11","ryanolsonk","2015-09-09 18:46:11","9bb44925c85660440ff0bf474fc8649bf35b1e9c","1","1","2"
"ryanolsonk","2015-09-09 16:40:21","ryanolsonk","2015-09-09 17:45:51","320aeb815bde016127daf1dbe73106fc38b0d3cf","0","5","5"
"ryanolsonk","2015-09-09 16:39:44","ryanolsonk","2015-09-09 17:45:50","ab4b678498499cafd04e0ac972f53606d01e43ec","6","11","17"
"ryanolsonk","2015-09-09 16:38:37","ryanolsonk","2015-09-09 16:38:37","52bf2071a54f8166fd40d9c29dae5ec7b30b0ea4","1","2","3"
"ryanolsonk","2015-09-08 16:57:15","ryanolsonk","2015-09-08 16:57:15","f0bb931a640128baabdf465e488f3c098d04f3cb","1","1","2"
"ryanolsonk","2015-09-08 16:48:58","ryanolsonk","2015-09-08 16:48:58","30f1fecc54cd9ca795c2ddfaca3fae6dc6edba2f","0","7","7"
"ryanolsonk","2015-09-05 02:01:10","ryanolsonk","2015-09-05 02:01:10","85a424a824aa53df3e916907639e6f4c702fd858","2","0","2"
"","2015-09-04 20:55:12","","2015-09-04 20:55:12","6405bf40e3b1a780c7d6a542262008a3d5bedae9","2","0","2"
"ryanolsonk","2015-09-03 21:51:39","ryanolsonk","2015-09-03 21:51:39","b79fd26ca4afaea6ba25cf12fe85087fa57db23e","25","40","65"
"ryanolsonk","2015-09-03 21:13:14","ryanolsonk","2015-09-03 21:13:14","caadcce7f1c19d66dcd2667f0d239af6f22cd090","1","0","1"
"ryanolsonk","2015-09-03 21:10:49","ryanolsonk","2015-09-03 21:10:49","c250200d036d62d33ea8bbe24f7f103e44b7a599","2","2","4"
"ryanolsonk","2015-09-03 21:08:15","ryanolsonk","2015-09-03 21:08:15","51c05087e75e403e8564b00becded299dc39a7eb","0","4","4"
"ryanolsonk","2015-09-03 21:02:06","ryanolsonk","2015-09-03 21:04:57","7a2e65f292d5b01c175e0dea06509ec997842dd6","22","34","56"
"ryanolsonk","2015-08-05 18:11:09","ryanolsonk","2015-08-05 18:11:09","0489c09ba3eb0ab49a55f2836038e1599a6a10fb","4","1468","1472"
"erichoracek","2015-07-19 00:45:57","erichoracek","2015-07-22 14:47:19","70038d244dbc420f3b023aedf102ce8084345555","4","1468","1472"
"ryanolsonk","2015-05-26 14:36:35","ryanolsonk","2015-05-26 14:36:35","a9e0dedd3183bf32b58b198046ff22e5a9b11d66","1","1","2"
"jkyin","2015-05-26 08:26:07","jkyin","2015-05-26 08:26:07","f6ad51219d10fa63d3138403a0dd1ee9da0a4dcb","1","1","2"
"ryanolsonk","2015-05-23 21:59:28","ryanolsonk","2015-05-23 21:59:57","a42af79040d6506eb431a04b8cf9d45f0f8c0ffa","0","8","8"
"ryanolsonk","2015-05-20 01:00:02","ryanolsonk","2015-05-20 01:00:02","792634527ab747256e9c49beefcd6b0f9dfd49f1","1","4","5"
"ryanolsonk","2015-05-20 00:53:45","ryanolsonk","2015-05-20 00:53:45","5627219c560807dc38eca31791f53e3789baa54f","6","10","16"
"modnovolyk","2015-05-18 06:17:50","modnovolyk","2015-05-18 06:17:50","4e81d4b476d7e7add18383e575514c9fc5302c38","53","23","76"
"modnovolyk","2015-05-18 05:37:55","modnovolyk","2015-05-18 05:37:55","001d58cd89adb00d8c5b9cb0f2ee7b447f9905a1","0","1","1"
"modnovolyk","2015-05-18 05:02:39","modnovolyk","2015-05-18 05:02:39","03c96d8fdbe3337a74ca6ba5bfc23bc39938cbef","6","9","15"
"modnovolyk","2015-05-18 04:41:31","modnovolyk","2015-05-18 04:41:31","b5423192fbf04da8c4dd8d84d0d2acc5a3c6c9ac","50","16","66"
"modnovolyk","2015-05-16 23:35:17","modnovolyk","2015-05-16 23:35:17","1efb40a07e6ac962f1ad1447c588ddb3041727f9","1","4","5"
"modnovolyk","2015-05-16 00:39:42","modnovolyk","2015-05-16 00:39:42","6c6023dc849aef227f7f62769349b8f9fefef18a","0","15","15"
"modnovolyk","2015-05-15 23:53:14","modnovolyk","2015-05-15 23:53:14","a6dc4b010cfc3dbdbfed26aa304634e4ccd9199c","1","1","2"
"modnovolyk","2015-05-15 23:08:01","modnovolyk","2015-05-15 23:08:01","dd87da41346604e52167a070e316702172c7896e","1","1","2"
"modnovolyk","2015-05-15 22:58:27","modnovolyk","2015-05-15 22:58:27","627ff6cbe2bec5ec3106d10859495f7955c989d1","0","1","1"
"modnovolyk","2015-05-15 22:30:43","modnovolyk","2015-05-15 22:30:43","9cc8435caee4c5c4cf30daa83f83c488d79cd72d","16","34","50"
"ryanolsonk","2015-05-14 17:08:54","ryanolsonk","2015-05-14 17:08:54","3d977450ca41b97bcea54482302edb912a4c2c6d","4","11","15"
"ryanolsonk","2015-05-14 04:12:36","ryanolsonk","2015-05-14 04:12:36","f7c482ceedd539f225733faacb586c49b3247f39","2","21","23"
"ryanolsonk","2015-04-23 01:38:05","ryanolsonk","2015-04-23 01:38:05","c38b90ee60d2ea9131a01b3e1a7014848e0494c9","65","34","99"
"ryanolsonk","2015-04-16 16:52:32","ryanolsonk","2015-04-16 16:52:32","70491431fae5a198d6af4232df683ceb9794eed0","2","3","5"
"ryanolsonk","2015-04-16 16:46:11","ryanolsonk","2015-04-16 16:46:11","6bc055911e2e1c3610f19b93e827158467aa92b1","2","0","2"
"ryanolsonk","2015-04-16 16:44:06","ryanolsonk","2015-04-16 16:44:06","9b1e13b9630ba45bf35ab2f522ee3814e7791bb4","1","7","8"
"ryanolsonk","2015-04-16 16:26:01","ryanolsonk","2015-04-16 16:26:01","74a73893d4fa41be80578c4257902b9bdc09982c","1","1","2"
"ryanolsonk","2015-04-16 16:19:12","ryanolsonk","2015-04-16 16:19:12","4a3ab17851a1de9277427a35ee8fc10828bf34a2","0","1","1"
"ryanolsonk","2015-04-16 00:23:15","ryanolsonk","2015-04-16 00:23:15","5b8efe71a70dbb23dd4e2bb6a9919746d5ac882e","0","2","2"
"ryanolsonk","2015-04-16 00:15:56","ryanolsonk","2015-04-16 00:15:56","b7f2d9bcbeb0e4885a990f8637ad1c949d980767","0","88","88"
"ryanolsonk","2015-04-15 23:04:42","ryanolsonk","2015-04-15 23:04:42","f4efc6dbbf121468d2badbd114e1892a0f65154a","0","1","1"
"ryanolsonk","2015-04-01 17:38:28","ryanolsonk","2015-04-01 17:38:28","efab76025325ba1eff5e2be9735972ccfd7e045d","1","1","2"
"ryanolsonk","2015-03-26 06:16:31","ryanolsonk","2015-03-26 06:16:31","48826e2160db73e8ad5b2a14d901293e1e55edeb","1","1","2"
"","2015-03-19 21:45:10","ryanolsonk","2015-03-25 16:38:54","0b4e2318143ec0c3bdae14ab7938b9df76ac9683","13","15","28"
"ryanolsonk","2015-03-08 22:30:23","ryanolsonk","2015-03-25 16:22:24","6f2d81133857a29bc34c50eba7633143c130dc0b","4","4","8"
"ryanolsonk","2015-03-08 21:35:09","ryanolsonk","2015-03-25 16:22:24","9c9ce5e2e1024962b36515337664cba68b04e946","3","9","12"
"ryanolsonk","2015-03-25 02:48:41","ryanolsonk","2015-03-25 02:48:41","08b4559b26c382dc86230fed19be125c6f6f47ea","0","5","5"
"mustafa-coursera","2015-03-24 18:21:16","mustafa-coursera","2015-03-24 18:21:16","913ad5e2c6e2f70220736d5625b2e5830fc2a8dd","0","5","5"
"ryanolsonk","2015-03-08 18:53:55","ryanolsonk","2015-03-08 18:53:55","7649dc616c8aa27c0bb9e867ef7b58ea32cea565","1","1","2"
"larrytin","2015-03-08 11:40:26","larrytin","2015-03-08 11:40:26","efabb29a52fd27bd91fc0d2720015eb477ab6ddb","1","1","2"
"ryanolsonk","2015-03-06 06:23:33","ryanolsonk","2015-03-06 06:23:33","e3612e31d7b42744805586c8804cb34e89c8a2d5","1","1","2"
"louis-cai","2015-03-06 03:40:55","louis-cai","2015-03-06 03:40:55","2575d2eaeea9d53c0a589fe6bfcb7ad93be58d7a","1","1","2"
"ryanolsonk","2015-03-05 19:07:02","ryanolsonk","2015-03-05 19:07:02","f041002e73946345fd23a88c0e3bf237a92da075","1","1","2"
"ryanolsonk","2015-03-05 18:59:32","ryanolsonk","2015-03-05 18:59:32","0da49c1eb699e4e2592e690d776c7eb0f76d0201","1","1","2"
"ryanolsonk","2015-03-04 17:35:00","ryanolsonk","2015-03-04 17:35:00","a3a84b0cd74dd367461834cb0f6cc65d79996d6e","2","8","10"
"DaidoujiChen","2015-03-02 09:32:26","DaidoujiChen","2015-03-04 07:05:21","33be034e2b4d5d1c9e05be9f4654ef9199d3c7e3","2","8","10"
"ryanolsonk","2015-03-04 06:42:50","ryanolsonk","2015-03-04 06:42:50","f590263d9f0ca6b03eef0268fc0ec5810265fffd","0","25","25"
"ryanolsonk","2015-03-04 06:30:50","ryanolsonk","2015-03-04 06:30:50","a1c378a9d5cb036c692646a60e1f4ff23597601c","0","20","20"
"ryanolsonk","2015-02-25 17:47:52","ryanolsonk","2015-02-25 17:47:52","617db9c48afc706df843034878e53123e7ee3cb7","1","1","2"
"ryanolsonk","2015-02-25 15:55:02","ryanolsonk","2015-02-25 15:55:02","b05f78c3886dc9c5821a16bb6210d62982523876","1","1","2"
"judev","2015-02-25 15:26:59","judev","2015-02-25 15:26:59","d9ecb2359b79656f6b62cfa58d4f05502a8b28a6","1","1","2"
"ryanolsonk","2015-02-25 00:33:53","ryanolsonk","2015-02-25 00:38:32","5f9a61c75592a6ee1272fdd36be743c87c2f3461","0","21","21"
"ryanolsonk","2015-02-24 18:02:26","ryanolsonk","2015-02-24 18:02:26","3dd178c029335662617c491d0010df3bc2eb43a8","1","3","4"
"ryanolsonk","2015-02-24 17:38:18","ryanolsonk","2015-02-24 17:38:18","ed938aa3337c65d3f7ca5bb9d83b5bbf9d69875b","166","3436","3602"
"ryanolsonk","2015-02-24 17:24:29","ryanolsonk","2015-02-24 17:24:29","717ed1807728c7b78b949e34e22bde074e6f39b2","1","5","6"
"ryanolsonk","2015-02-24 16:38:35","ryanolsonk","2015-02-24 16:38:35","1f43569a4dd46f51af21bef02674e3cc8266c647","154","172","326"
"ryanolsonk","2015-02-24 16:34:04","ryanolsonk","2015-02-24 16:34:04","991fd6559de0a0e49da316d4973a6675a58edc68","46","66","112"
"ryanolsonk","2015-02-24 16:03:41","ryanolsonk","2015-02-24 16:03:41","9d98993838bde03409c57fdee52bb3e9826271f7","0","18","18"
"ryanolsonk","2015-02-24 08:20:16","ryanolsonk","2015-02-24 08:20:16","3eae2ce4579895ec11c1b580e2583dba4ee4ae64","2","12","14"
"ryanolsonk","2015-02-24 08:19:31","ryanolsonk","2015-02-24 08:19:31","f24edcdba9a43dd36d272c7e43ff18a3b692f544","5","0","5"
"ryanolsonk","2015-02-24 08:10:57","ryanolsonk","2015-02-24 08:10:57","a2c7110b079121e363b5367d7ef762c693eea4e8","12","54","66"
