"author","author_date","committer","committer_date","sha","additions","deletions","total"
"","2017-03-14 14:48:45","","2017-03-14 14:48:45","04fed0d7022ff5e02089e8f8fdcded8963281cad","1","2","3"
"andy-ms","2017-03-14 14:43:39","web-flow","2017-03-14 14:43:39","264c29142589d25f87f2d3e4144c0426f1ba4c63","9","0","9"
"webbiesdk","2017-03-14 14:37:32","webbiesdk","2017-03-14 14:37:32","dda288d3f6f1995d667cd05cc39fbe0af1f9596c","4","5","9"
"use-strict","2017-03-14 13:03:47","web-flow","2017-03-14 13:03:47","d0ed29f8a20a386bc82b075efda68e549efb316c","0","2","2"
"yuit","2017-03-14 02:50:34","web-flow","2017-03-14 02:50:34","e76df9db34f8e13a20641b4c621dff0912e62933","4","37","41"
"yuit","2017-03-14 02:48:21","web-flow","2017-03-14 02:48:21","cab25f7312699eec1c089c2cef112fb99ca0b3fc","4","682","686"
"yuit","2017-03-14 01:58:58","web-flow","2017-03-14 01:58:58","eeb442d7c043feb082665ba708e071d3869608c6","1","6","7"
"yuit","2017-03-14 01:58:28","web-flow","2017-03-14 01:58:28","c5094e44a398ab3f9218777aed8545106f845966","1","1","2"
"yuit","2017-03-14 01:54:34","web-flow","2017-03-14 01:54:34","0417212f87112c59a3db2a11c26aa2a7035a8595","72","1646","1718"
"yuit","2017-03-14 01:50:10","web-flow","2017-03-14 01:50:10","ef968486907f44fe036ed87c4931737ca17022ad","120","149","269"
"jcaffey","2017-03-13 19:35:37","mhegazy","2017-03-13 19:35:37","2cabef6efec4cff49b27d36542f25a3669945b0f","6","17","23"
"minestarks","2017-03-13 18:45:56","web-flow","2017-03-13 18:45:56","9eb43bdefb457fd06569937a1d63b32c5d702462","40","5","45"
"minestarks","2017-03-13 18:43:16","web-flow","2017-03-13 18:43:16","84369a781ded6ba6849b4c7ecb9803515654d0d4","66","74","140"
"mozisan","2017-03-13 17:28:21","mhegazy","2017-03-13 17:28:21","2c98442b6fc66b6d378564f44c77e0e4851f6a2d","1","7","8"
"monolithed","2017-03-13 17:26:38","mhegazy","2017-03-13 17:26:37","1f83e28d46631aeea679b2ba6a68eab28d2e742d","527","1347","1874"
"tomwanzek","2017-03-13 17:25:05","mhegazy","2017-03-13 17:25:05","51d20b706fc8bf5316c4e2e887be34b1b0fc8888","40","10","50"
"andy-ms","2017-03-13 17:24:31","mhegazy","2017-03-13 17:24:31","cde18f95e3cc74b22e7abafc9da5c5aa5881e0aa","1","1","2"
"grahammendick","2017-03-13 17:18:29","mhegazy","2017-03-13 17:18:29","1b16cc5ac6805d9a37427e7deeb9fd0a0346f74a","673","631","1304"
"LaserUnicorns","2017-03-13 17:10:26","mhegazy","2017-03-13 17:10:26","a1f0c03fa5d1d7e9c03ac28ebba8a64f89daf6b6","45","145","190"
"sindrenm","2017-03-13 17:07:09","mhegazy","2017-03-13 17:07:09","aced389ca0861d4296fffb3e154cc1919bd56333","0","39","39"
"Syncfusion-JavaScript","2017-03-13 17:06:37","mhegazy","2017-03-13 17:06:37","b8207d7f730ef86da19482e963ad8b719b417ffc","334","563","897"
"MaronMariusz","2017-03-13 17:00:13","mhegazy","2017-03-13 17:00:13","9a2f2815d6e712a92b031f3068d8ab0063e0bb9a","1","2","3"
"danmarshall","2017-03-13 16:59:39","mhegazy","2017-03-13 16:59:39","49561b0f3f338e0f0200e8abedd368875ca09872","0","65","65"
"andy-ms","2017-03-13 14:04:59","web-flow","2017-03-13 14:04:59","827afd273ebc0ffbe54f53ab3e6348ac03ffcca5","1","1","2"
"webbiesdk","2017-03-13 13:27:09","webbiesdk","2017-03-13 13:27:09","04573ae491126ace626edc4866c73502d1881dbb","22","52","74"
"webbiesdk","2017-03-13 13:20:12","webbiesdk","2017-03-13 13:20:12","8875c23774e1fea4f4e6293c6a29d57172c3b5a8","3","3","6"
"webbiesdk","2017-03-13 11:53:33","webbiesdk","2017-03-13 11:53:33","aebfd7772bc582ed8d6f646f0ecfcb183e5a02c5","1","1","2"
"webbiesdk","2017-03-13 10:19:55","webbiesdk","2017-03-13 10:19:55","2664378f0d35b07e3cb5fcecf3aa1763795ffc82","9","12","21"
"webbiesdk","2017-03-13 09:20:33","webbiesdk","2017-03-13 09:20:33","10b1dd1ba5964dbbc380a96782d110edbe099f3c","1","1","2"
"konne","2017-03-13 06:49:25","konne","2017-03-13 06:49:25","31a8844a49a39605d37f4ef4d3062a55881a6481","3","3","6"
"konne","2017-03-13 06:43:51","konne","2017-03-13 06:43:51","26f66082018071739cdc822b1bfdd4d68ba8e750","6","24","30"
"andy-ms","2017-03-13 06:14:06","mhegazy","2017-03-13 06:14:06","2d149856c717a6641afed7cb5ddf31675d121c63","289","195","484"
"alexjoverm","2017-03-12 20:01:38","mhegazy","2017-03-12 20:01:38","545f81a23a1c4f23ffb9707eeb40973bf5f053fe","1","7","8"
"konne","2017-03-12 15:01:20","konne","2017-03-12 15:01:20","63fd21838b726dc7dacd07c2704819fd8a8cb0c5","2","2","4"
"konne","2017-03-12 14:58:56","konne","2017-03-12 14:58:56","7f0410d887d7893c6232020356bbd890437af80d","376","447","823"
"andy-ms","2017-03-12 02:16:39","web-flow","2017-03-12 02:16:39","86526d08198dfad49cb66e63a82e6912c85ee2e9","124","1","125"
"jkeylu","2017-03-11 19:31:10","mhegazy","2017-03-11 19:31:10","7a7a8e7da2bc6511d2ccf4bffe4b70e62e128e26","137","140","277"
"erikvullings","2017-03-11 19:17:28","mhegazy","2017-03-11 19:17:28","583b805d6c03eb5410bc240f16e515e04b37dbb6","0","740","740"
"dolanmiu","2017-03-11 19:16:36","mhegazy","2017-03-11 19:16:36","8273a891d38c6be453318816407a560cecd77672","16","14","30"
"izikl","2017-03-11 19:15:03","mhegazy","2017-03-11 19:15:03","9513f2d25428b37a9752af650676015526df2b97","0","3","3"
"evollu","2017-03-11 19:08:04","mhegazy","2017-03-11 19:08:04","3a054c482a34cc3de73231869817413075e222c5","1","1","2"
"kikemx78","2017-03-11 19:05:31","mhegazy","2017-03-11 19:05:31","b97ac0824d91a103285aa963d52c4b5984851c54","1","124","125"
"ivanpopelyshev","2017-03-11 01:43:22","mhegazy","2017-03-11 01:43:22","1009ee0e0b6083eef31b362a4b7b1af862789fe2","10569","4152","14721"
"alex3165","2017-03-11 01:32:26","mhegazy","2017-03-11 01:32:26","4cba69e315425e74a600d2f177468a7e3626085d","0","143","143"
"thynson","2017-03-11 01:18:48","mhegazy","2017-03-11 01:18:48","82878f6116d4b7a56f070c59cbc022ce17fe4fdd","29","16","45"
"Anticom","2017-03-11 01:16:30","mhegazy","2017-03-11 01:16:30","632974f2c6e62bcdd84771910e7d61b159a56139","11","11","22"
"andy-ms","2017-03-11 01:16:11","mhegazy","2017-03-11 01:16:11","d1768e83b32875bc5456626c670eedf578ab86b7","87","77","164"
"elhaard","2017-03-11 01:15:47","mhegazy","2017-03-11 01:15:47","183a7fa0469be4e17419957bf163d5fe5bc15c2c","100","115","215"
"asvetliakov","2017-03-11 01:14:22","mhegazy","2017-03-11 01:14:22","397dc0896ad14f0331ed803cfab7811750922492","5","18","23"
"ashleybrener","2017-03-11 01:14:09","mhegazy","2017-03-11 01:14:09","4829a1718aa592c3b365ca82f60681d788e8128c","3","5","8"
"antoinerey","2017-03-11 01:13:32","mhegazy","2017-03-11 01:13:32","09a387491d67f5299b91b07cfe8709a2902ca2be","2","9","11"
"elektromodulator","2017-03-11 01:09:55","mhegazy","2017-03-11 01:09:55","4aae472c0f2e30161cf772f5e750d51932fa8e6c","2","21","23"
"tbekolay","2017-03-11 01:09:15","mhegazy","2017-03-11 01:09:15","b6c328979c6ceb247d566d44c0f5ab7da69ef1f1","71","85","156"
"huy-nguyen","2017-03-11 01:06:59","mhegazy","2017-03-11 01:06:59","c98c70bc30f3f32a313925291461bdd842751896","0","48","48"
"mhegazy","2017-03-11 01:02:13","web-flow","2017-03-11 01:02:13","c63511e69e4aced0456f71175e3fb41d5d35959c","5","0","5"
"mknapik","2017-03-11 00:35:26","mhegazy","2017-03-11 00:35:26","8c4f63380fac8834bae6009f963cf294dc357760","0","12","12"
"KostyaTretyak","2017-03-11 00:35:16","mhegazy","2017-03-11 00:35:16","eff5993d1e246506993f719d2b4a591559fb26e3","6","173","179"
"NN---","2017-03-11 00:31:40","mhegazy","2017-03-11 00:31:40","9f063cbc26df036ada3797345584ce24e3d43a52","1","1","2"
"John-Colvin","2017-03-11 00:28:06","mhegazy","2017-03-11 00:28:06","c2234d6c6c22aaae2e685475a36b7043d2f3345c","10","40","50"
"tonicblue","2017-03-11 00:26:29","mhegazy","2017-03-11 00:26:29","e4aa39ef6921daf7efa2f44d3b2af80cd737735f","0","224","224"
"evollu","2017-03-11 00:23:23","mhegazy","2017-03-11 00:23:23","489156cadf4978ee6289149efa05607fb84161bf","1","31","32"
"evollu","2017-03-11 00:22:52","mhegazy","2017-03-11 00:22:52","750ea4bca74efe85ce2b6bc93ab55eeb61930e5a","2","2","4"
"hannahhoward","2017-03-11 00:22:16","mhegazy","2017-03-11 00:22:16","7deac7717547ac73aa271068ef30997d33de9351","125","300","425"
"trodi","2017-03-11 00:21:12","mhegazy","2017-03-11 00:21:12","43b17712ece42a935deb1c6cc9b036366d88f7ae","3","4","7"
"Serginho","2017-03-11 00:18:53","mhegazy","2017-03-11 00:18:53","37f86042002d501b3b308bdbff7fc5b032cbb157","0","1","1"
"joeskeen","2017-03-11 00:18:23","mhegazy","2017-03-11 00:18:23","795687164eff30df4552c14e194e4b1736bb7534","0","166","166"
"olivr70","2017-03-11 00:15:11","mhegazy","2017-03-11 00:15:11","9af10f325e4af0115eff6e2a1ff9537fff2e2a07","0","63","63"
"pushplay","2017-03-11 00:13:26","mhegazy","2017-03-11 00:13:26","f4e385218b1c064d5b758924cb0d0524a4e26439","0","42","42"
"macleodbroad-wf","2017-03-11 00:13:02","mhegazy","2017-03-11 00:13:02","2e0317a2027f11cc7b0e25501781f2efb46e7b5f","0","194","194"
"pelotom","2017-03-11 00:12:07","mhegazy","2017-03-11 00:12:07","029d7df0bd2013c43669996ea6d265ef3de9599c","1","1","2"
"morrisjdev","2017-03-11 00:10:09","mhegazy","2017-03-11 00:10:09","c9e96aa91843ec00a2378ef66ef38267ce110ffb","0","313","313"
"begincalendar","2017-03-11 00:09:13","mhegazy","2017-03-11 00:09:13","6f89467eb3129463f03043a954595e4397b6d145","0","8","8"
"AlbertOzimek","2017-03-11 00:08:56","mhegazy","2017-03-11 00:08:56","0c3f15aaedbb286571ab7ee24503b3649c0349e0","9","33","42"
"Yonezawa-T2","2017-03-11 00:05:31","mhegazy","2017-03-11 00:05:31","bc09f55b3fe6cba9ebe8cb8c8ac92b9106cfc29e","266","1043","1309"
"pegel03","2017-03-11 00:04:05","mhegazy","2017-03-11 00:04:05","2addedb15e5c2daf52c7addc6c5fbb213cda8ed6","1","13","14"
"bmiller1","2017-03-11 00:03:42","mhegazy","2017-03-11 00:03:42","e157eb1dd1e29702f1702f75cf5d76c443011d6f","18","18","36"
"DovydasNavickas","2017-03-11 00:02:02","mhegazy","2017-03-11 00:02:02","df4cd9221a0e52be9e10de847f80c413879f0cc6","19","20","39"
"locosmike","2017-03-10 23:59:32","mhegazy","2017-03-10 23:59:32","1636a8e3aa8756a36d79700fbc71e8e30581fac7","0","17","17"
"baronfel","2017-03-10 23:58:48","mhegazy","2017-03-10 23:58:48","c0948a79a22d780665b91a9bfcafc786294e6c2a","2","4","6"
"xaviergonz","2017-03-10 23:58:32","mhegazy","2017-03-10 23:58:32","c73a528e27ef8e0f05d5bc0e1b7c66e0540bd72e","1","4","5"
"asborisov","2017-03-10 23:51:02","mhegazy","2017-03-10 23:51:02","647ecd7255182a2748428a085fd87091a53bb6eb","7","5","12"
"evollu","2017-03-10 23:50:42","mhegazy","2017-03-10 23:50:42","1c4816c61c7d3d09dd712cac523550300680795a","1","1","2"
"pelotom","2017-03-10 23:50:29","mhegazy","2017-03-10 23:50:29","d034203dd4cfd542fe44abd27ab460a3c1e891dc","3","37","40"
"andy-ms","2017-03-10 23:49:35","mhegazy","2017-03-10 23:49:35","fda05e0cecc2b9afcc119d26147374998f0ec43a","248","0","248"
"andy-ms","2017-03-10 23:46:31","mhegazy","2017-03-10 23:46:31","713f3554ab04dfeccdceda93739dab5d376c8a07","1","2","3"
"evil-shrike","2017-03-10 23:46:04","mhegazy","2017-03-10 23:46:04","ad07b5826c444c83773b4ead1effca8bf7965811","6","13","19"
"blendsdk","2017-03-10 23:28:05","mhegazy","2017-03-10 23:28:05","007fd10f6c6e50543b22cf0bb0d757d79dc9077b","0","324","324"
"tyleralves","2017-03-10 23:27:35","mhegazy","2017-03-10 23:27:35","cfa443286b7bcb8b7c96463aa87f7007ee025490","0","1","1"
"begincalendar","2017-03-10 23:26:21","mhegazy","2017-03-10 23:26:21","02ccc458a3d23f208ce2e272b3313124de4dc3d2","2","3","5"
"aluanhaddad","2017-03-10 23:25:58","mhegazy","2017-03-10 23:25:58","f38e6124589657e0f50a93f292d142a81c392d75","18","38","56"
"AluisioASG","2017-03-10 23:18:53","mhegazy","2017-03-10 23:18:53","253d42273d6d5d1bbf35c020f7dc05d1ce6cdd0f","0","42","42"
"baronfel","2017-03-10 23:17:36","mhegazy","2017-03-10 23:17:36","a43da75444d2aae17adabcfc6c8809586afcb658","1","5","6"
"rodic","2017-03-10 23:09:55","mhegazy","2017-03-10 23:09:55","75ffb8e47dfe51b8d4c1c33410e542f433c557c6","4","10","14"
"thisboyiscrazy","2017-03-10 23:03:15","mhegazy","2017-03-10 23:03:15","12b1792ca088d1bcdd912988b88f552614005931","0","107","107"
"alvarollmenezes","2017-03-10 23:02:04","mhegazy","2017-03-10 23:02:04","fd21da7d92a8b4f873ba000b2d566c712243198e","0","39","39"
"mleko","2017-03-10 23:01:02","mhegazy","2017-03-10 23:01:02","a871ef4a1053ebd54b39c9924598d5dc54ff3710","0","59","59"
"iainmcgin","2017-03-10 22:56:19","mhegazy","2017-03-10 22:56:19","82bfe951e14affdf3adb685d55e37f542fa16841","56","172","228"
"k7sleeper","2017-03-10 22:53:54","mhegazy","2017-03-10 22:53:54","0e2384e4d350a397fd56a43017578f0664818d3f","3","3","6"
"aersamkull","2017-03-10 22:53:22","mhegazy","2017-03-10 22:53:22","e849164bf3f4dbb27abab3819bbc2490c8922407","0","195","195"
"alcedoatthis","2017-03-10 22:52:32","mhegazy","2017-03-10 22:52:32","3cfb266458c7bc4d05625b436164915ed494dd64","1","1","2"
"derekfinlinson","2017-03-10 22:47:39","mhegazy","2017-03-10 22:47:39","20b7ef9c56451b7acec11bb261e191a8e0777f8a","1","14","15"
"remimarenco","2017-03-10 22:46:52","mhegazy","2017-03-10 22:46:52","ade29a018c3115f2898fbe643290cf958c9f6f69","0","7","7"
"buggy","2017-03-10 22:46:22","mhegazy","2017-03-10 22:46:22","565751df4d8dcbf0af8a2fc40ce0fdd1526bdd9f","4","72","76"
"mrmcnerd","2017-03-10 22:45:32","mhegazy","2017-03-10 22:45:32","62fdb1966ea605cf9a670d27f28c6d91f684e12d","1","18","19"
"kant2002","2017-03-10 22:43:27","mhegazy","2017-03-10 22:43:27","4b0194180f145b06c30ea76f36fb31ae06974fbb","2","80","82"
"Knuddels","2017-03-10 22:30:12","mhegazy","2017-03-10 22:30:12","5383957c388e0c7b69e72bed7b4ac935d2a00a3e","1","1","2"
"voxmatt","2017-03-10 22:23:33","voxmatt","2017-03-10 22:23:33","0a5c482bc7b4a830644c6103640d391749517fae","8","8","16"
"AnotherHermit","2017-03-10 22:21:43","mhegazy","2017-03-10 22:21:43","fdffd336315881eefd466a6524ddc66e637a42c6","1","1","2"
"denisname","2017-03-10 22:21:11","mhegazy","2017-03-10 22:21:11","f4fdcaca9c94f90442dcedb0c8a84399c47e731f","33","78","111"
"andy-ms","2017-03-10 22:16:54","mhegazy","2017-03-10 22:16:54","468026989e4bfb7ce52b708c9cdb6cca0b9c589c","2","1","3"
"andy-ms","2017-03-10 22:16:40","mhegazy","2017-03-10 22:16:40","8dd753de5a1e97fe75d9d25df3d78c227c409309","902","56","958"
"blakeembrey","2017-03-10 22:14:59","mhegazy","2017-03-10 22:14:59","e31e8a857b42de4d54fd27780b12431cc1e7c92c","14","104","118"
"minestarks","2017-03-10 19:00:21","web-flow","2017-03-10 19:00:21","0251f1819183b4f2bd9542e08ddb5d2386fca60f","158","1825","1983"
"voxmatt","2017-03-10 18:29:12","voxmatt","2017-03-10 18:29:12","e466571159287b9cbab031fc0b4f919a95694c12","7","10","17"
"andy-ms","2017-03-10 15:56:11","web-flow","2017-03-10 15:56:11","f0b18c41f7d00a0c7cc09541e7337c40f1381478","266","187","453"
"andy-ms","2017-03-10 15:46:20","web-flow","2017-03-10 15:46:20","51b64c3c15bdcc72c124b940f9dd6792da992116","1381","392","1773"
"andy-ms","2017-03-10 15:23:35","web-flow","2017-03-10 15:23:35","1c2f3aec5d538a64d980bd94b71913467ad4dde8","1","1","2"
"andy-ms","2017-03-10 15:08:34","web-flow","2017-03-10 15:08:34","75c72afe968d4df30a27f600183144cb301320f3","931","6","937"
"wcarson","2017-03-10 07:40:14","mhegazy","2017-03-10 07:40:14","79246be8c7c62b02adcc42cd88d05f9d2186158f","0","413","413"
"code-chris","2017-03-10 07:39:31","mhegazy","2017-03-10 07:39:31","ea797116776923778906e56929b626727e09bdf4","0","54","54"
"code-chris","2017-03-10 07:38:54","mhegazy","2017-03-10 07:38:54","8d1cf56e258d0f4a25f564fc6e82fdd305a3f16a","89","2","91"
"umarniz","2017-03-10 07:37:58","mhegazy","2017-03-10 07:37:58","a971970e9309319a194bad5962a47a526907ee75","4","18","22"
"LKay","2017-03-10 07:37:16","mhegazy","2017-03-10 07:37:16","afb8c9e50ae5a062181b7e705e51900e226a745f","2","2","4"
"yyc-git","2017-03-10 07:36:37","mhegazy","2017-03-10 07:36:37","99197751bd418c2b5e5d2c6b88dc8f9286316775","597","3741","4338"
"EdwardHinkle","2017-03-10 07:31:52","mhegazy","2017-03-10 07:31:52","ddef2004bc26a72452a8ccd50f00741ad955e2ca","2","9","11"
"mantasmarcinkus","2017-03-10 07:29:32","mhegazy","2017-03-10 07:29:32","16a70ebb0d516ae625d1c4f405027f67a0fc78d4","0","244","244"
"prezi-csoszig","2017-03-10 07:27:38","mhegazy","2017-03-10 07:27:38","27eae2e5992d30161c44e013cce8ec7cb7baee63","1","1","2"
"peebeebee","2017-03-10 07:26:24","mhegazy","2017-03-10 07:26:24","389dc0cb777d2d2cfeb2bdd2b2239dfd6c729e17","1","1","2"
"evil-shrike","2017-03-10 07:23:26","mhegazy","2017-03-10 07:23:26","603a182210c675f00c62d39b320b2f1d251aec6d","1","6","7"
"alan-agius4","2017-03-10 07:22:49","mhegazy","2017-03-10 07:22:49","5720c5ef6b8e9b4e939ce0b6e41d79d1356e0509","0","85","85"
"dublicator","2017-03-10 07:22:10","mhegazy","2017-03-10 07:22:09","62c57736f132e94682649f77b02391e47be5986e","0","5","5"
"andy-ms","2017-03-10 07:21:45","mhegazy","2017-03-10 07:21:45","f630485bb188f5e5625c5b9f1921a19b8ddac5b3","266","259","525"
"andy-ms","2017-03-10 07:21:23","mhegazy","2017-03-10 07:21:23","637e92c863a3b575b2865d37a59786b28193bee0","70","57","127"
"evil-shrike","2017-03-10 07:20:21","mhegazy","2017-03-10 07:20:21","1f7df95edbd642715d537a46212f3f540ae0d558","5","23","28"
"vilic","2017-03-10 07:19:23","mhegazy","2017-03-10 07:19:23","ff4dd92b0e626505c2efb4d45cbe944e3b8e7838","81","78","159"
"JoshuaKGoldberg","2017-03-10 07:07:42","mhegazy","2017-03-10 07:07:42","0bd7a61bdfcc8252a39dc308ab9935dd3f2b8cc8","12","17","29"
"chazclark","2017-03-10 07:06:31","mhegazy","2017-03-10 07:06:31","8c005f6db9f37eb3cfff09ab0f6333766afe9b90","0","1","1"
"ryprice","2017-03-10 07:06:07","mhegazy","2017-03-10 07:06:07","99a966dddd29b044334eb851f26e6c5877f388c6","2","2","4"
"bkim54","2017-03-10 07:03:57","mhegazy","2017-03-10 07:03:57","572f175d05b1209ec49755949785cd2a2d65da0e","4","8","12"
"Simon-Briggs","2017-03-10 07:03:22","mhegazy","2017-03-10 07:03:22","5eff71dd9c1c3c8da50003007ed6136401804271","0","8","8"
"ryprice","2017-03-10 07:00:40","mhegazy","2017-03-10 07:00:40","951a105ad7c3492861201c2aa1331d8913af3c10","0","68","68"
"diogosantana","2017-03-10 06:59:49","mhegazy","2017-03-10 06:59:49","279736f8b2ce760ece5a76ff7c9ccd5de6f75e09","0","8","8"
"calvin","2017-03-10 06:59:35","mhegazy","2017-03-10 06:59:35","b50995f7df8ee58e46f4c64dc229ead49b4b59bd","0","0","0"
"oargaruna","2017-03-10 06:59:11","mhegazy","2017-03-10 06:59:11","3c07598678e48c8985341bab45d58fbe52c8aa98","7","7","14"
"CatsMiaow","2017-03-10 06:58:22","mhegazy","2017-03-10 06:58:22","44449d5481a1bec25d9f61bfee04722bb7f8ccaf","6","8","14"
"siegerx3","2017-03-10 06:56:26","mhegazy","2017-03-10 06:56:26","3326972199b04cd095b0f99aad3d3ad7544da9e2","36","1426","1462"
"mprobst","2017-03-10 06:55:40","mhegazy","2017-03-10 06:55:40","29af632b69cf4974407e43c4b100c54f24da2f87","0","10","10"
"yoneal","2017-03-10 06:55:17","mhegazy","2017-03-10 06:55:17","6dd1b35059cd06fff67abd999fd50cb244eedc2f","2","3","5"
"denisname","2017-03-10 06:54:36","mhegazy","2017-03-10 06:54:36","7349795a8022c9e19ee66ba99f23878e22f2bbbe","57","218","275"
"JamesMcMahon","2017-03-10 06:52:33","mhegazy","2017-03-10 06:52:33","104013561b622d730de29fc139570cca39dc8390","132","7","139"
"jhaislip","2017-03-10 06:52:07","mhegazy","2017-03-10 06:52:07","58c44d684fdbe4a7d153f56e7ce7306353032ddd","2","2","4"
"EricByers","2017-03-10 06:51:45","mhegazy","2017-03-10 06:51:45","585e1143101e71d639cd422bcb8caeb81eb83a85","0","163","163"
"roymiloh","2017-03-10 06:50:54","mhegazy","2017-03-10 06:50:54","0796946a6656080a6921685810b1e83c54eaf34d","1","1","2"
"jshmrsn","2017-03-10 06:49:16","mhegazy","2017-03-10 06:49:16","f49a53f9a4f5c30e581b2bd73d3c832081cda801","0","4","4"
"micmro","2017-03-10 06:48:39","mhegazy","2017-03-10 06:48:39","63fb2e895a01bf3d9d2e2546a83d96f906e66a71","0","935","935"
"ligaz","2017-03-10 06:47:11","mhegazy","2017-03-10 06:47:11","fe0272f2003be421710f57f017c5f47c5dbaa8ac","1","1","2"
"Crevil","2017-03-10 06:46:14","mhegazy","2017-03-10 06:46:14","68f87621d2c73b4f2c376071cd1683d6e9c307da","2","17","19"
"nrdstrm","2017-03-10 06:45:47","mhegazy","2017-03-10 06:45:47","1177bba21505bd8b68235c212fced6b087878c93","0","5","5"
"danno2000","2017-03-10 06:45:12","mhegazy","2017-03-10 06:45:12","7b9040fa32df72a37aad8b3c3252da7815b97489","9","13","22"
"kaoDev","2017-03-10 06:44:30","mhegazy","2017-03-10 06:44:30","35a2d1886b1053338bceb3ff8220533d456ed1e5","342","806","1148"
"ypresto","2017-03-10 06:42:58","mhegazy","2017-03-10 06:42:58","a4b8206d4b1af56924163808248d9f5dea4dfead","1","15","16"
"Zihark17","2017-03-10 06:42:08","mhegazy","2017-03-10 06:42:08","0a8a04eaaadf74d7430314cfe8ec33a5bf2b3c33","0","158","158"
"andwi","2017-03-10 06:38:43","mhegazy","2017-03-10 06:38:43","085b1c40d7329a08e0e6bf2a49203c767c3db699","0","3","3"
"calvin","2017-03-10 06:31:37","mhegazy","2017-03-10 06:31:37","d16834af9d1cc616f76f5395dc79bd4c9a86e717","0","15","15"
"alan-agius4","2017-03-10 06:31:15","mhegazy","2017-03-10 06:31:15","f99aecfaef99e8a1e38dc7a2bf120d35d88af9e7","0","72","72"
"vetvicka","2017-03-10 06:28:42","mhegazy","2017-03-10 06:28:42","2efe76ecf083dc17028648a6e9de5cea2543cc93","4","5","9"
"odnamrataizem","2017-03-10 06:26:02","mhegazy","2017-03-10 06:26:02","c12c733253041b94e92da17862f1d17c4c74016f","0","77","77"
"PJakcson","2017-03-10 06:24:00","mhegazy","2017-03-10 06:24:00","9dc918dbf0d3876bee5e2eed6d2eea70c71cc9de","0","128","128"
"etomsen","2017-03-10 06:20:49","mhegazy","2017-03-10 06:20:49","2c7960b0c7e54187090f31dbf01abf4b05329668","0","92","92"
"rzymek","2017-03-10 06:20:03","mhegazy","2017-03-10 06:20:03","c928fee373c4ba6da8d30e63f65db57ba88cb86d","5","14","19"
"rzymek","2017-03-10 06:18:54","mhegazy","2017-03-10 06:18:54","5455f4cd35f95d53744db1e17cddfeb603de568f","40","22","62"
"hn3000","2017-03-10 06:16:13","mhegazy","2017-03-10 06:16:13","932a3777390cf3fbacb285ef51f0935d7ddad98d","20","20","40"
"evenflow58","2017-03-10 06:15:18","mhegazy","2017-03-10 06:15:18","f817f2f75e2afd8dbb07a7f41296efdc34cc6654","1","4","5"
"odnamrataizem","2017-03-10 06:14:53","mhegazy","2017-03-10 06:14:53","a4f4d71344229c5cbbd397334a5a6c7757061bd2","0","52","52"
"shundy","2017-03-10 06:08:19","mhegazy","2017-03-10 06:08:19","2f73151f6072d49fc99ed2aa3d721b2fc92a2519","0","126","126"
"Saviio","2017-03-10 06:07:33","mhegazy","2017-03-10 06:07:33","123ff1c182d24a8319a10fb33cac3f480b5d2909","3","7","10"
"jmalonzo","2017-03-10 06:07:05","mhegazy","2017-03-10 06:07:05","8d1b4a6eb163f414857136c6549fc6219105a87d","0","37","37"
"flx-l","2017-03-10 06:06:20","mhegazy","2017-03-10 06:06:20","5dac16e51d76093cb918d6c161e65ea11f0c6895","15","15","30"
