"author","author_date","committer","committer_date","sha","additions","deletions","total"
"tobiasahlin","2015-07-14 18:14:01","tobiasahlin","2015-07-14 18:14:01","beaeb4be43c4f7e60554606461963b874b0068a2","81","83","164"
"tobiasahlin","2015-07-14 18:01:47","tobiasahlin","2015-07-14 18:01:47","8e6ba79dccebc41294443b02442483fbd05a46a2","23","10","33"
"tobiasahlin","2015-07-14 12:55:16","tobiasahlin","2015-07-14 12:55:16","dc45233b193b9414423428b4e1a768e8fd96464c","5","9","14"
"tobiasahlin","2015-07-14 12:55:09","tobiasahlin","2015-07-14 12:55:09","0e7db82b8dea233ee68d23d1d066fdb14b806721","1","1","2"
"tobiasahlin","2015-07-14 12:54:59","tobiasahlin","2015-07-14 12:54:59","0c600aa78bfd5a98543c777e2e1443df19015d17","172","254","426"
"tobiasahlin","2015-07-14 12:54:23","tobiasahlin","2015-07-14 12:54:23","09cdf029a521113a1efddc4adb42d8daa63f0b67","21","21","42"
"jmagnusson","2015-07-14 08:47:11","jmagnusson","2015-07-14 08:47:11","68fc8539aaddaead00c9ac1d0a4c5e19f51feb3d","1255","1104","2359"
"jmagnusson","2015-07-14 08:45:23","jmagnusson","2015-07-14 08:45:23","09aff189abf0f68be26f82e12d17e3a90e8ccc18","127","43","170"
"tobiasahlin","2015-07-13 21:39:32","tobiasahlin","2015-07-13 21:39:32","aa8b70e764665466651413b9019c68560a51d298","1072","1045","2117"
"tobiasahlin","2015-07-13 20:48:27","tobiasahlin","2015-07-13 20:48:27","94a7e67098a9b022ea2e556873892fda92fd730d","187","0","187"
"tobiasahlin","2015-07-13 20:44:16","tobiasahlin","2015-07-13 20:44:16","8327c4ef2f74398ebfb510467a2122990fa0af17","187","0","187"
"tobiasahlin","2015-07-13 20:35:13","tobiasahlin","2015-07-13 20:35:13","87d95e9ec0b8fe4dd70a514d9e803bf08f00cdb1","5","5","10"
"tobiasahlin","2015-07-13 20:31:07","tobiasahlin","2015-07-13 20:31:07","82cc6d3c63a1acbfa3ff3630f91444158dcf58b3","49","47","96"
"tobiasahlin","2015-07-13 20:26:57","tobiasahlin","2015-07-13 20:26:57","8fd6044956298119574eb2a327c27e5f4bfd2971","36","14","50"
"tobiasahlin","2015-07-13 20:25:43","tobiasahlin","2015-07-13 20:25:43","fc9ec2ff80b2d6804b8e3f2a31fcc8692b975931","5","0","5"
"tobiasahlin","2015-07-13 20:21:43","tobiasahlin","2015-07-13 20:21:43","35071ef29b520df69dff8c79bc82aefc3b6a0bcc","18","7","25"
"tobiasahlin","2015-07-13 20:10:46","tobiasahlin","2015-07-13 20:10:46","c3df963368a5d49d8956165defd0f78c9755a183","187","0","187"
"jmagnusson","2015-06-10 23:07:26","jmagnusson","2015-06-10 23:07:26","7141f8ee58b3e44160c540d45781beb131d52967","1","0","1"
"kkirsche","2015-06-10 22:34:40","kkirsche","2015-06-10 22:34:40","e97150aefe9f23b54942442bb71b0d28eba4f945","1","0","1"
"jmagnusson","2015-02-03 07:16:56","jmagnusson","2015-02-03 07:16:56","17130a3767081f634d36c84a8f1aa6a8de53db0a","1","1","2"
"pkuczynski","2015-02-02 20:30:07","pkuczynski","2015-02-02 20:30:07","6ee3fdc7328e362d0ee859c2edd31bd863190db8","1","1","2"
"jmagnusson","2015-01-12 08:06:43","jmagnusson","2015-01-12 08:08:13","18329c43f78400e432925666ebb0ebb9a8a1bdf6","9","12","21"
"jmagnusson","2015-01-12 08:06:39","jmagnusson","2015-01-12 08:06:39","9c38b67dda2312c9365b9605110f82ca3cc66738","9","9","18"
"jmagnusson","2015-01-12 07:47:44","jmagnusson","2015-01-12 07:47:44","35a8af6ec2c694294c49f046901d2699f78e45eb","3","3","6"
"jmagnusson","2015-01-12 07:44:09","jmagnusson","2015-01-12 07:44:09","2232029a5d64a013317fba219387666a2de2e44a","1","1","2"
"chris-rock","2015-01-09 13:19:56","chris-rock","2015-01-09 13:19:56","d5ae0e5ee249439b8b3379fc2c8cc5deb82b67d8","1","1","2"
"jmagnusson","2014-11-27 11:17:25","jmagnusson","2014-11-27 11:17:25","7dfb3cc31cbc6095db184aaba2bd71e22cf7557a","0","10","10"
"jmagnusson","2014-11-19 09:48:21","jmagnusson","2014-11-19 09:48:21","bec85fda7e397c473b9d1063fdd2a11eeb3b90c6","0","17","17"
"jmagnusson","2014-11-19 09:48:14","jmagnusson","2014-11-19 09:48:14","390e23ab4b46a4c0f7fe584f452458587c7ac61f","0","1","1"
"jmagnusson","2014-11-19 09:42:14","jmagnusson","2014-11-19 09:42:14","2c8e1d43c7315b086ab9e5720237f04423cba5c7","1","16","17"
"jmagnusson","2014-11-19 08:44:23","jmagnusson","2014-11-19 08:44:23","5b563e0a1e7b9defb9c429a2c6023cecc85f8542","0","4","4"
"jmagnusson","2014-11-18 22:41:14","jmagnusson","2014-11-18 22:41:25","97e8cda2a50e519ac87e1cb017f92e8793e9ff65","8","7","15"
"jmagnusson","2014-11-18 20:37:05","jmagnusson","2014-11-18 20:37:05","04571b8ab0b609149e25927771ac3da062a9846d","4","23","27"
"jmagnusson","2014-11-18 20:31:01","jmagnusson","2014-11-18 20:31:01","e7b3de1bf8183d50cf5f0e41526152c0638c4f49","4","23","27"
"jmagnusson","2014-11-16 13:10:34","jmagnusson","2014-11-16 13:10:34","e6547636df9318be4aa1088478b34201e534d4a0","659","3261","3920"
"jmagnusson","2014-09-17 12:59:25","jmagnusson","2014-09-17 12:59:25","0cf27bf135bff64db37e5b1246d7730c8a313fc6","11","11","22"
"jmagnusson","2014-09-14 09:48:19","jmagnusson","2014-09-14 09:48:19","40d9a5b50231da1180feeb9c85c78c3ddc65718a","30","1","31"
"jmagnusson","2014-09-14 07:13:41","jmagnusson","2014-09-14 07:13:41","9495a077e027cf1efd85f8ff4be9a3718ea399d0","23","14","37"
"jmagnusson","2014-09-14 07:07:51","jmagnusson","2014-09-14 07:07:51","ba398fd0e303cff94a08b903de4f81f5aea47898","32","1566","1598"
"jmagnusson","2014-09-14 07:06:42","jmagnusson","2014-09-14 07:06:42","7f9e33b8986a576e70b99b557988ac2be20a89d4","0","92","92"
"tobiasahlin","2014-09-13 20:23:06","tobiasahlin","2014-09-13 20:23:06","150131e9a50c7716711a7eaafd062edfc198cbea","15","6","21"
"tobiasahlin","2014-09-13 08:40:20","tobiasahlin","2014-09-13 08:40:20","85c493a51259b4d064c2b91e51fc8461abd320d9","30","1","31"
"tobiasahlin","2014-09-13 08:38:44","tobiasahlin","2014-09-13 08:38:44","1f2b8821ad32e0d0defacdf8292bc4cc40a90400","2","0","2"
"tobiasahlin","2014-09-13 08:35:49","tobiasahlin","2014-09-13 08:35:49","76f06bf21976c557a1786463d82be7332827046c","26","0","26"
"tobiasahlin","2014-09-13 08:34:47","tobiasahlin","2014-09-13 08:34:47","9dabd31ac2ce8e8cdb151c28cb712f9eb187769a","2","1","3"
"jmagnusson","2014-09-12 07:02:56","jmagnusson","2014-09-12 07:02:56","25d14550e354f7b880f535acaad6beded1312f4c","0","20","20"
"jmagnusson","2014-09-12 06:44:06","jmagnusson","2014-09-12 06:45:10","0235d925c60bd2fd8d5af4da52559e816eed9910","427","427","854"
"jmagnusson","2014-09-12 06:31:26","jmagnusson","2014-09-12 06:31:26","c064a8f764196384f04bf85f47927d6aa51f68f4","0","22","22"
"jmagnusson","2014-09-12 06:30:27","jmagnusson","2014-09-12 06:30:27","30d7309e6ed7acc0e6f469aa1ea4ca891ac2866b","3","3","6"
"tobiasahlin","2014-09-11 22:54:34","tobiasahlin","2014-09-11 22:54:34","37267eb9dcc3448b058b32fbd059c5c10322139d","6","4","10"
"tobiasahlin","2014-09-11 20:37:44","tobiasahlin","2014-09-11 20:37:44","d4143ad18f9edd26233a745c8f1e66dc13048ce7","10","4","14"
"tobiasahlin","2014-09-11 19:56:12","tobiasahlin","2014-09-11 19:56:12","96ffd73c5683e9cd0c22659a62d52c8337abb595","5","2","7"
"tobiasahlin","2014-09-11 19:38:06","tobiasahlin","2014-09-11 19:38:06","54e89f34375f0fc4dd2c9ebd800013306f318c2e","1","1","2"
"tobiasahlin","2014-09-11 19:37:42","tobiasahlin","2014-09-11 19:37:42","736e459c7eb60899a603fbecba50f24c6ece7274","1","1","2"
"Fidelix","2014-08-26 21:05:32","Fidelix","2014-08-26 21:05:32","7f47304933b352d0a3a4cfb38809e8cd93b50979","6","4","10"
"jmagnusson","2014-08-05 15:47:55","jmagnusson","2014-08-05 15:47:55","fcbd0b639cb0ccc6d3f3dc7dda3dbc43bc2133e8","398","314","712"
"jmagnusson","2014-08-05 10:18:22","jmagnusson","2014-08-05 10:18:22","a8b899074292dacd5d8def703935984fd78159e1","670","1686","2356"
"tobiasahlin","2014-07-11 12:57:44","tobiasahlin","2014-07-11 12:57:44","e5273340a11c780e4762fc36665571be1fd4be21","9","9","18"
"Fylax","2014-07-11 09:46:04","Fylax","2014-07-11 09:46:04","0157e27627cb926b6e286b40b437822e70865b77","9","9","18"
"tobiasahlin","2014-05-31 20:10:36","tobiasahlin","2014-05-31 20:10:36","91dace1e0f9673c3d92edfc6e0a985689d22b0b2","0","42","42"
"ahmadhania","2014-05-31 10:36:51","ahmadhania","2014-05-31 10:36:51","25989eb852edbe9c32d39b2e9464c58e0d12a749","34","18","52"
"tobiasahlin","2014-05-26 09:52:50","tobiasahlin","2014-05-26 09:52:50","8ef69d240e4db25539b0c32059169645a47e3b98","24","24","48"
"tobiasahlin","2014-05-26 09:22:51","tobiasahlin","2014-05-26 09:22:51","298aca45c31ad9e3525341db6f78850066481bf7","24","24","48"
"tobiasahlin","2014-05-25 23:14:13","tobiasahlin","2014-05-25 23:14:13","c0a2d1c222f034fa056417fd86cfd05cfeeab537","134","63","197"
"tobiasahlin","2014-05-25 22:24:23","tobiasahlin","2014-05-25 22:24:23","c67677c3b2d9aa5a69d3efad1527b76d59407c84","0","0","0"
"tobiasahlin","2014-05-25 22:23:53","tobiasahlin","2014-05-25 22:23:53","2b280cffe74164a94fe0cc1dbf27585c69752bc5","3","3","6"
"tobiasahlin","2014-05-25 22:22:52","tobiasahlin","2014-05-25 22:22:52","f6be61e5c107098bd3345303aa746419db3d630c","2","2","4"
"tobiasahlin","2014-05-25 22:21:42","tobiasahlin","2014-05-25 22:21:42","79f05aac4ed2a0694c85f255a6aac2cf53978b97","1","1","2"
"tobiasahlin","2014-05-25 22:21:29","tobiasahlin","2014-05-25 22:21:29","38578a2fe88600209778e7f5bb97109b994ea1ef","2","2","4"
"tobiasahlin","2014-05-25 22:19:47","tobiasahlin","2014-05-25 22:19:47","7223478d29dd84c4ab6749d534bdf081c43c899e","90","35","125"
"tobiasahlin","2014-05-25 18:37:36","tobiasahlin","2014-05-25 18:37:36","530e89db93c0e77af1d109a52b7d96c2f04aeee6","28","12","40"
"tobiasahlin","2014-05-25 18:31:14","tobiasahlin","2014-05-25 18:31:14","3e85c303475b4a63ae76c0ebd3e7426f19ad7760","0","87","87"
"tobiasahlin","2014-05-25 18:29:05","tobiasahlin","2014-05-25 18:29:05","778e16e0d14fc9dfc3c4fee3ae5ee881fd58f02f","0","0","0"
"tobiasahlin","2014-05-25 18:13:22","tobiasahlin","2014-05-25 18:13:22","d3397823f69afff1579eecd6c28f20822987f283","2","2","4"
"tobiasahlin","2014-05-25 18:13:02","tobiasahlin","2014-05-25 18:13:02","a43882862cf38e3195a88ab23ed8ee8f252a471a","2","2","4"
"tobiasahlin","2014-05-25 18:11:52","tobiasahlin","2014-05-25 18:11:52","5a3fa582d5c9e2fa0cfa7151d8d043798fd134e8","1","1","2"
"tobiasahlin","2014-05-25 18:11:43","tobiasahlin","2014-05-25 18:11:43","82caf886a51b8b728895431dd8437588818fcf02","11","6","17"
"tobiasahlin","2014-05-25 18:06:00","tobiasahlin","2014-05-25 18:06:00","f44bb18fa61d3894c082013e19d524d6e83fb7a0","0","92","92"
"tobiasahlin","2014-05-25 16:45:27","tobiasahlin","2014-05-25 16:45:27","b29bc57251d5576f966a342cb47c6a4b6784d28c","101","53","154"
"tobiasahlin","2014-05-25 16:42:50","tobiasahlin","2014-05-25 16:42:50","ef3aec18875045dbc818e56f8b19eaada65e2c3b","11","11","22"
"tobiasahlin","2014-05-25 16:42:42","tobiasahlin","2014-05-25 16:42:42","015c79918dd5aef81f51313b8411d117db0e40c6","2","2","4"
"tobiasahlin","2014-05-25 16:15:49","tobiasahlin","2014-05-25 16:15:49","d005ae6a1a1b8ef4cc859f1e20a42ee1f8a9a009","1","1","2"
"tobiasahlin","2014-05-25 16:15:03","tobiasahlin","2014-05-25 16:15:03","ec87c327580263355ba57e0e3453a7c1c88b4d43","66","22","88"
"tobiasahlin","2014-05-25 16:14:48","tobiasahlin","2014-05-25 16:14:48","b78f470847a41661f94166b6744d7fa05a2fbe6f","14","14","28"
"tobiasahlin","2014-05-25 16:03:53","tobiasahlin","2014-05-25 16:03:53","330efcc4b9559f527ba037adf0c751197c6a7084","41","41","82"
"tobiasahlin","2014-05-25 16:00:46","tobiasahlin","2014-05-25 16:00:46","6f2d094b043b513e4fd2b874f98c70697bc3860e","7","25","32"
"tobiasahlin","2014-05-25 14:36:41","tobiasahlin","2014-05-25 14:36:41","955b66b8a56d456269f24a97d5ec1d770b013760","2","2","4"
"tobiasahlin","2014-05-25 14:36:24","tobiasahlin","2014-05-25 14:36:24","2ba2eb7f4de1bbd88de01c0ee569c9432227ae6a","42","24","66"
"tobiasahlin","2014-05-25 14:26:26","tobiasahlin","2014-05-25 14:26:26","5be84799901f254e6c7c443a1c2a7fbcc74c14b4","12","8","20"
"tobiasahlin","2014-05-25 11:45:24","tobiasahlin","2014-05-25 11:45:24","fcc26cc40adadec96d1f574ff021b10612241500","132","134","266"
"tobiasahlin","2014-05-25 11:44:56","tobiasahlin","2014-05-25 11:44:56","15eef0ccfe0ef8148678523508cb03381c83264e","1","1","2"
"tobiasahlin","2014-05-25 11:43:26","tobiasahlin","2014-05-25 11:43:26","e8f713e1092cb17ab55de0bdf18240490247fb72","2","2","4"
"tobiasahlin","2014-05-25 11:42:36","tobiasahlin","2014-05-25 11:42:36","f6ee1b1a27629158ff5a778db036a18262b9c4e4","1","1","2"
"tobiasahlin","2014-05-25 11:41:29","tobiasahlin","2014-05-25 11:41:29","96239268259aaae8a121651e0f16390d87d96358","6","2","8"
"tobiasahlin","2014-05-25 11:39:50","tobiasahlin","2014-05-25 11:39:50","eaa46c6793e0fcc95ed42c20f43010ebd7aa7867","1","1","2"
"tobiasahlin","2014-05-25 11:39:23","tobiasahlin","2014-05-25 11:39:23","a32e5373d772436917ea026673fa1c7b75f1a4eb","88","98","186"
"tobiasahlin","2014-05-25 11:33:19","tobiasahlin","2014-05-25 11:33:19","f961570fd44fae2d655427f92a1aed8f96f4d777","5","1","6"
"tobiasahlin","2014-05-24 20:05:09","tobiasahlin","2014-05-24 20:05:09","726b9c058d652cdc232036b2ad7ae8e4c6f46429","0","132","132"
"ahmadhania","2014-05-24 08:12:45","ahmadhania","2014-05-24 08:12:45","aa744a8e206bae150ad36c162b112f1f79a3a648","12","5","17"
"ahmadhania","2014-05-21 08:50:53","ahmadhania","2014-05-21 08:50:53","69ef272ec915ab9450d9f309af9f02b551d56c66","0","65","65"
"zhanglun","2014-05-13 13:41:11","zhanglun","2014-05-13 13:41:11","37262e98e45d4b9329ff29db9a396f1fd7f9d4ef","93","38","131"
"zhanglun","2014-05-12 03:21:43","zhanglun","2014-05-12 03:21:43","bde6008c4554f67e9f5720cb37167546ccbfb340","145","187","332"
"zhanglun","2014-05-11 04:25:47","zhanglun","2014-05-11 04:25:47","f03ce785736867d0703b0cae6db9286d8030e6ed","0","0","0"
"zhanglun","2014-05-11 04:24:10","zhanglun","2014-05-11 04:24:10","e6cc3a8343733335103a43502586e13344461273","0","91","91"
"zhanglun","2014-05-11 01:06:57","zhanglun","2014-05-11 01:06:57","340f68bbfa569db6e15bb55ca32af70dd2a126aa","8","8","16"
"zhanglun","2014-05-02 02:57:49","zhanglun","2014-05-02 02:57:49","09bc617e0b0c818bb9318f87ee57527c81cf667b","0","54","54"
"tobiasahlin","2014-02-04 07:12:42","tobiasahlin","2014-02-04 07:12:42","1e2e57808758f83341e4f5b01a8d2e33b351fb95","1","1","2"
"gdi2290","2014-02-04 06:51:35","gdi2290","2014-02-04 06:51:35","4633bd35d983f28506270e0176bd6136426d82c0","1","1","2"
"tobiasahlin","2013-12-29 21:12:52","tobiasahlin","2013-12-29 21:12:52","0d3232a6204fea2392b9f7e0c6ec5df6e59296bf","1","65","66"
"tobiasahlin","2013-12-29 20:58:16","tobiasahlin","2013-12-29 20:58:16","a60af6b766681bed6867a3207cbc482d7c283a02","1","1","2"
"tobiasahlin","2013-12-29 20:50:29","tobiasahlin","2013-12-29 20:50:29","6e59718b328d84aebc20c3d98bd7325860a9c832","12","12","24"
"tobiasahlin","2013-12-29 20:50:08","tobiasahlin","2013-12-29 20:50:08","6a4b52d114b729d19cb31d2abdd55fbd25412bc2","0","1","1"
"tobiasahlin","2013-12-29 20:49:29","tobiasahlin","2013-12-29 20:49:29","8e7449f2d710d62e08d0aaaec97b206514f7a485","1","1","2"
"tobiasahlin","2013-12-29 20:43:31","tobiasahlin","2013-12-29 20:43:31","d192461ecefb322042954abf176ee0aaa023f08b","1","64","65"
"tobiasahlin","2013-12-20 23:39:58","tobiasahlin","2013-12-20 23:39:58","5a4d04c99f952c554051996ec7cd253b497907d3","22","73","95"
"tobiasahlin","2013-12-20 23:38:31","tobiasahlin","2013-12-20 23:38:31","a4cccc2026acec116884caa56af0d5a118ccd0c7","4","2","6"
"tobiasahlin","2013-12-20 23:26:25","tobiasahlin","2013-12-20 23:26:25","5d287a3f2b0daa9b3b5c2ac7291e6b6e534e156c","22","75","97"
"tobiasahlin","2013-12-20 18:18:21","tobiasahlin","2013-12-20 18:18:21","40a261b0126f03dcaef0bc208f7ced085ea2bd54","0","0","0"
"tobiasahlin","2013-12-20 18:17:45","tobiasahlin","2013-12-20 18:17:45","faf66efd8c942cc651bd6d321ecd68bc9b3dd2f1","0","0","0"
"tobiasahlin","2013-12-20 11:11:47","tobiasahlin","2013-12-20 11:11:47","31c89c9a0dcd3103dccbd18de497f87320a8dc78","0","6","6"
