issue_num,datetime,body,login,close_date
168,2017-01-30 02:47:56,"Relevant part of the crash log:

    Last Exception Backtrace:
    0  __exceptionPreprocess + 0x7c
    1  objc_exception_throw + 0x38
    2  -[NSInvocation getArgument:atIndex:] + 0x200
    3  +[FLEXRuntimeUtility performSelector:onObject:withArguments:error:] + 0xae8
    4  +[FLEXRuntimeUtility valueForProperty:onObject:] + 0x154
    5  -[FLEXObjectExplorerViewController valueForPropertyAtIndex:] + 0x104
    6  -[FLEXObjectExplorerViewController subtitleForRow:inExplorerSection:] + 0x120
    7  -[FLEXObjectExplorerViewController tableView:cellForRowAtIndexPath:] + 0x474

Relevant disassembly (`+[FLEXRuntimeUtility performSelector:onObject:withArguments:error:]` + `0xae8` = `0x6f500`):

    0006f4e4    adrp       x8, #0xcb000      ; @selector(errorWithDomain:code:userInfo:)
    0006f4e8    add        x8, x8, #0x880    ; @selector(getReturnValue:)
    0006f4ec    ldur       x9, [x29, #-0xa0]
    0006f4f0    ldr        x2, [sp, #0x100]
    0006f4f4    ldr        x1, x8
    0006f4f8    mov        x0, x9
    0006f4fc    bl         imp___stubs__objc_msgSend
    0006f500    adrp       x8, #0xc9000

I'm not great at reverse engineering, but since `@selector(getReturnValue:)` is in `x1` before the `msgSend`, isn't it crashing in `-[NSInvocation getReturnValue:]`?

I'm not sure what caused it but I've submitted a PR that fixes it somehow.",NSExceptional,
167,2017-01-15 09:40:59,"Hey,
I am using this over iPhone 6s+ with iOS10.1.

Always getting null here:

<S_CODE_TOKEN>

on this line:
<S_CODE_TOKEN>

Can you please advise?",yanivhasbani,
167,2017-03-07 00:51:42,"I am seeing the same thing, a debug logging view that used to work no longer receives and log messages",evilDave,
166,2017-01-04 03:41:05,cann't  download image by SDWebImage SDK when open FLEX debug request data.,FelixYin66,
166,2017-01-04 09:16:57,"I use FLEX and SDWebImage in the same time, no problem. Maybe you need provide more info",Huang-Libo,
165,2016-12-29 09:43:09,"![image](https://cloud.githubusercontent.com/assets/5977236/21540989/4131b222-cdee-11e6-846a-06a183500fd5.png)
",wenyhooo,
165,2016-12-29 13:19:47,"You can try:

![image](https://cloud.githubusercontent.com/assets/2378280/21544708/6ed3f226-ce0c-11e6-9057-3a9fd284855b.png)

If you are using FLEX with dynamic lib",lovesunstar,
165,2017-01-07 18:34:56,debug in simulators is ok,diong,
164,2016-12-26 01:48:54,"This is a first pass at adding richer inspection of apps using AsyncDisplayKit view/layer backed nodes in their hierarchy. It generalizes the View type with the introduction of the `FLEXElement` proxy class. Items represent either `UIView`s or `ASDisplayNode`s and provide a public interface that encapsulates the heuristics of jumping in and out of the node and view hierarchies. Goal was to add support without having to include the AsyncDisplayKit framework as a dependency, hence the excessive amount of `performSelector:` and `NSInvocation`.

I'd like to add some richer properties to the custom node object explorer view controller, but I wanted to put this up in its simplest form to get feedback on the direction and start the conversation about including node hierarchy support to FLEX. Tons of great ideas came to mind while working on this that I'd love to see introduced into FLEX — opening up the object explorer view controller API to be extensible by consumers of the framework being one of them. Looking forward to making it easier to debug ASDK app with FLEX!

- [ ] elementsAtTapPoint equality always fails. Compare element objects.",levi,
164,2016-12-26 18:24:30,"@levi very cool!  This could be useful to thousands of developers :).  If it gets merged, let's feature it on asyncdisplaykit.org and in the Slack channel.

Could you share some screenshots of what it looks like for an end user?",appleguy,
164,2016-12-27 01:25:31,Super cool! I'm on holiday right now but will try to get this reviewed asap! It would be awesome to see screenshots as Scott mentioned.,ryanolsonk,
164,2016-12-27 02:59:24,"I would also love to gut the current object explorer architecture as it is painful to work with or extend as-is. I've got a branch rebuilding the explorer VCs with IGListKit but I haven't had time to finish it. Hopefully would be easier to customize the node explorer in that new-world. Please don't judge me for the code I wrote three years ago 😉.

One thought from reading the description is whether we could make `FLEXHierarchyItem` a protocol that anything (view, node, component, etc.) could conform to. We could possibly ship the implementation for the `ASNode` conformance in a category inside of ASDK. That might cut out some of the runtime introspection. Just an idea so let me know what you think.",ryanolsonk,
164,2017-01-07 01:44:10,"@ryanolsonk I love the idea of extending the `FLEXHierarchyItem` to be a protocol, such that any framework can support hierarchy inspection. There is a caveat, however, where I've extended FLEX to jump between view and node hierarchies based on some heuristic rules for the entire picture to be visible in the explorer. If FLEX were to be opened up to support multiple frameworks, we'd have to figure out how to support custom traces of the hierarchy in a meaningful way — likely just push that responsibility down to the individual framework implementing support.

I haven't had much time to look at this since I've put it up, but happy to continue the dialog with you to figure out where to take this. In the meantime, we've started using my branch internally at Pinterest and it's working great. Excited to provide the support to others in the near future.

Also, screenshots soon.",levi,
164,2017-01-16 00:45:49,"Finally had a chance to patch this locally and did some quick checks on the example project to look for functional regressions. Here are a few bugs I noticed:

Info bar doesn't show up below toolbar when an item is selected:
![screenshot 2017-01-15 16 34 34](https://cloud.githubusercontent.com/assets/1422245/21967725/15bba034-db41-11e6-9388-2339b492d823.png)
vs.
![screenshot 2017-01-15 16 36 01](https://cloud.githubusercontent.com/assets/1422245/21967727/1ee5a574-db41-11e6-93e8-28800d727459.png)

When an item is selected, the hierarchy list lacks the depth and selection indicators
![screenshot 2017-01-15 16 34 46](https://cloud.githubusercontent.com/assets/1422245/21967736/3a945266-db41-11e6-99f9-d777473c3875.png)
vs
![screenshot 2017-01-15 16 36 08](https://cloud.githubusercontent.com/assets/1422245/21967737/4163417e-db41-11e6-99cc-7a4e69280859.png)

When the hierarchy list is dismissed, outlines of the other views at the tap point disappear
![screenshot 2017-01-15 16 34 52](https://cloud.githubusercontent.com/assets/1422245/21967749/7319ece0-db41-11e6-8a33-72341b3e4e94.png)

When moving a selected item, the outline/selection doesn't move along with the item
![screenshot 2017-01-15 16 35 07](https://cloud.githubusercontent.com/assets/1422245/21967755/9684cf24-db41-11e6-95cd-5af0c904ea20.png)
vs
![screenshot 2017-01-15 16 36 26](https://cloud.githubusercontent.com/assets/1422245/21967756/9b616fde-db41-11e6-83de-95400c456a45.png)


I'll try to track down fixes for these if I get some time. Looking forward to getting this out to the community!

",ryanolsonk,
164,2017-01-18 19:44:07,"Thanks for the review, @ryanolsonk. I'll take a look at fixing this up in the next week and will get back to you.",levi,
164,2017-01-20 15:53:00,"Great, thanks @levi!",ryanolsonk,
164,2017-02-08 23:58:48,@ryanolsonk finally found some time to fix up the issues in this diff. Going to do a test pass on my side this week to identify remaining issues. Is this something you'd like to land?,levi,
164,2017-02-21 05:30:02,Awesome! Will patch and test out locally. I'm keen to do a full review pass and land this once we've verified all the functionality is working!,ryanolsonk,
164,2017-02-21 05:31:31,That's great news! There are still a few edge cases I need to work out. Can prioritize fixing them up this week for a full review. ,levi,
163,2016-11-28 21:00:54,Would this be possible to build FLEX as a static library and have a simple binding to use it in Xamarin.iOS ? ,lduchosal,
162,2016-11-21 21:48:29,"This is very basic, I'm sorry, but I can't figure out how to do it.

I've included it in `Podfile`, run `pod install`:

    pod 'FLEX', '~> 2.4', :configurations => ['Debug']

And then tried:

* Running as-is in simulator. (doesn't show up, keyboard shortcuts `f` and `?` have no effect)
* Adding `#import <FLEX.h>` and `#import <FLEXManager.h>` to `Bridging-Header.h` (no change)
* Adding `import FLEXManager` or `import FLEXManager.h` to swift files (no such module)",SimplGy,
162,2016-11-21 21:49:00,"I can do a PR that adds this to the readme if you'd like, once I figure it out.",SimplGy,
162,2017-02-19 18:28:01,@SimplGy did you figure it out? I have exactly the same problem!,victorfigol,
161,2016-11-08 13:06:49,"Hi, I've just replaced the original **Copy** button with an **Action** button in `FLEXImagePreviewViewController`, it behaves just like the **Photos** app, providing actions like ""Save to Camera Roll"", ""AirDrop"" and so on. I guess it's pretty handy.

I totally love this project, and hope to make it more powerful.",unixzii,2017-01-15 20:05:38
161,2017-01-15 20:05:33,Great addition. Thanks for the contribution!!,ryanolsonk,2017-01-15 20:05:38
160,2016-11-07 08:13:15,"Hi!

As suggested in pull request #159 comments, I added an example image to the Carthage setup instructions. I directly added the image in a `REAMDE-images` directory within the repository, instead of linking the image attached to my original PR.

Best regards.",defagos,2017-01-15 20:07:49
160,2017-01-15 20:07:46,👍  thanks!,ryanolsonk,2017-01-15 20:07:49
159,2016-11-04 06:50:52,"Hi!

I mostly use Carthage for my projects, and needed a way to properly exclude FLEX from release builds. I found one and added instructions to the readme file. This provides a more detailed answer to issue #131, which has been closed.

I did not include any screenshot since yours seem hosted on your own. Here is an example if you want to upload it with the others and update the readme file accordingly:

![flex_exclusion](https://cloud.githubusercontent.com/assets/170201/19996900/2c78a02c-a263-11e6-9861-63ef11a7e47d.jpg)

Thanks for considering this (small) contribution to your awesome project!

Best regards.",defagos,2016-11-04 23:54:32
159,2016-11-04 23:54:24,"Great! This will be super helpful to those using Carthage. Thanks for the contribution!

I no longer have access to the location that has been hosting the media files. Could we simply link to the image in this PR?
",ryanolsonk,2016-11-04 23:54:32
158,2016-10-20 08:54:45,"Hi,

We are using this SDK in one of our popular product, I feel that this SDK is just for local purpose under the hood this does not track or send anything to remote server, reason i'm asking here is to ensure that this will not be show blocker in s :pite of ATS compliance requirement at the time we release. :)

Thanks
",pavm035,2016-10-21 16:09:08
158,2016-10-20 22:56:52,"Just don't include FLEX in your release builds.
",mitchellporter,2016-10-21 16:09:08
158,2016-10-21 04:20:39,"Hi @mitchellporter  

So in that case if we running the app in debug build do we still need ATS compliance check, I mean at least by adding Exception keys.
",pavm035,2016-10-21 16:09:08
158,2016-10-21 15:49:34,"You're worrying about nothing. I've never actually inspected it but I HIGHLY doubt FLEX is tracking or sending anything to a remote server. I'm so sure that I'd bet money on it. The purpose of FLEX is just a debug tool. It's not like it has any third-party plugins or calls to a FLEX web service or something.

Just don't include FLEX in your release builds and use it as a debugging tool. 
",mitchellporter,2016-10-21 16:09:08
158,2016-10-21 16:09:08,"FLEX itself does not make any network requests. As @mitchellporter said, this is just a debugging tool. Including in release builds is also not officially supported by this project as there is private API use which goes against App Store guidelines.
",ryanolsonk,2016-10-21 16:09:08
157,2016-10-20 02:59:03,,froody,2016-10-21 02:48:28
157,2016-10-21 02:48:25,"Very cool! Thanks for the contribution.
",ryanolsonk,2016-10-21 02:48:28
156,2016-10-18 03:22:54,"thanks your contribution..
",michaelmou,
155,2016-10-17 14:10:39,"I have integrated the FLEX library in my app but i am sometimes not getting the icons for Copy, Done etc in the explorer.

PodFile
pod 'FLEX', '~> 2.0', :configurations => ['Debug']
",vim1486,
154,2016-10-14 04:51:45,"I saw a commit 7afd50d24167fb3679edc6312b8507db7f98d165 has `removed asl hacks needed for iOS 7`.
",CodeLife2012,2016-10-15 14:18:09
154,2016-10-14 12:37:20,"Yes, FLEX now only supports iOS 8 and higher. I'm not sure I understand the question here. Could you clarify?
",ryanolsonk,2016-10-15 14:18:09
154,2016-10-15 14:18:09,"ReadMe still state support iOS 7 and higher, just confirm this. So close this.
",CodeLife2012,2016-10-15 14:18:09
154,2016-10-21 02:54:44,"Ah yea, we should update the readme
",ryanolsonk,2016-10-15 14:18:09
153,2016-10-14 02:26:09,"When I use apple mobile phone opened the FLEX system Log function, it is a blank, my mobile phone system is iOS 10.
",Excalibur-CT,2016-10-14 12:37:42
153,2016-10-14 12:37:41,"Duplicate of #140 
",ryanolsonk,2016-10-14 12:37:42
152,2016-10-08 03:09:36,"Use `@selector(URLSession:dataTask:didBecomeDownloadTask:)` instead of `@selector(URLSession:dataTask:didBecomeDownloadTask:delegate:)` in method search.
",rtyu128,2016-10-10 15:16:59
152,2016-10-10 15:16:44,"Thanks for the fix!!
",ryanolsonk,2016-10-10 15:16:59
151,2016-09-29 10:21:01,"`URLSession:task:willPerformHTTPRedirection:newRequest:completionHandler:`
`URLSession:dataTask:didReceiveResponse:completionHandler:`

The completion handler must be invoked If these delegates are implemented. Otherwise, the task will never finish.  
",Blankdlh,2016-09-30 23:38:55
151,2016-09-30 23:38:52,"Thanks for the fix! LGTM
",ryanolsonk,2016-09-30 23:38:55
150,2016-09-27 03:44:06,"Hi~ There is a little mistake in `FLEXNetworkObserver`.
Method:injectIntoAllNSURLConnectionDelegateClasses line:175

<S_CODE_TOKEN>

Although this makes no effect in most situation. 
If some class implement `@selector(URLSession:dataTask:didBecomeDownloadTask:)` only, the method will not be swizzled.
`FLEX` is a fantastic debugging tool helps me a lot, B&R~
",rtyu128,2016-10-10 15:17:00
150,2016-09-30 23:47:45,"Good catch! Do you want to open a pull request? 😉 
",ryanolsonk,2016-10-10 15:17:00
150,2016-10-08 03:03:27,"It's my pleasure, Thank you very much~ 😄 #152 
",rtyu128,2016-10-10 15:17:00
149,2016-09-26 22:16:08,,c0diq,2016-09-30 23:41:54
149,2016-09-30 23:41:50,"Thanks for the PR!

:shipit: 
",ryanolsonk,2016-09-30 23:41:54
148,2016-09-26 13:40:03,"We have apps that are getting rejected by the App Store for the use of className in our code, which is considered by Apple to be a non-public API. They mentioned this:

<S_CODE_TOKEN>

I found this line in the code:

<S_CODE_TOKEN>

Would it be possible to update the class FLEXRealmDatabaseManager to eliminate the use of className?

Thanks,
Larry
",larryaasen,
148,2016-09-26 22:10:02,"Also NSURLConnection is now deprecated when targeting iOS 9. Is there a way to add support to conditionally remove its usage?
",c0diq,
148,2016-10-01 00:03:03,"Ironically, this call looks like private API use to Apple but it's actually not. However we do have some actual private API use (obfuscated) which is part of why we discourage shipping FLEX in app store builds. There are instructions in the README on how you can exclude it.

It could be nice to restructure the Realm integration as a subspec. That would keep the integration optional but properly include the Realm headers/library rather than doing things dynamically through the runtime for those that opt-in. If someone want's to look into that, I'd be happy to review, but it's not something I plan to take on personally.

For the separate `NSURLConnection` question, we've traditionally handled that in the project by suppressing the deprecation warnings via `#pragma clang diagnostic push ...` directives. I think there is enough lingering use of `NSURLConnection` that we don't actually want to remove the code.
",ryanolsonk,
147,2016-09-09 06:34:25,,CoderJackie,
147,2016-10-01 00:04:50,"Could you provide more details on the issue you're seeing here?
",ryanolsonk,
146,2016-09-06 03:02:00,"Any private API used in this framework?

Or put this in a release build will cause some problems?
",CodeLife2012,2016-09-07 23:46:55
146,2016-09-06 03:16:57,"You should only be using this in debug builds.
",mitchellporter,2016-09-07 23:46:55
146,2016-09-06 04:20:42,"But why? @mitchellporter 
",CodeLife2012,2016-09-07 23:46:55
146,2016-09-06 04:32:49,"Here is the description for FLEX in the README: 

> FLEX (Flipboard Explorer) is a set of in-app debugging and exploration tools for iOS development. When presented, FLEX shows a toolbar that lives in a window above your application. From this toolbar, you can view and modify nearly every piece of state in your running application.

Ask yourself whether that belongs in a release build being given to beta testers or being submitted to the App Store. For me the answer has always been no.
",mitchellporter,2016-09-07 23:46:55
146,2016-09-07 16:34:22,"I hope use this framework when release and submit to App store, but hide when application launch, it aroused only server issued some instruct.
",yanzhiwei147,2016-09-07 23:46:55
146,2016-09-07 23:46:55,"There are several apps on the store that include this framework (see http://mightysignal.com/top-ios-sdks?tag=6)

Be warned that there is private API use and your app may be rejected. I do not recommend including the tool in your production app, but it seems at least a few people have gotten it through app review.
",ryanolsonk,2016-09-07 23:46:55
146,2016-09-08 06:11:11,"nice site.
",CodeLife2012,2016-09-07 23:46:55
145,2016-09-01 13:47:25,"I debugging a strange case where when accessibility is turned on , touches are passed through windows which are at a high level to the windows underneath. ( the window ""floats"" above the other windows content, 

>  window.windowLevel = keywindow.windowLevel+1

)

I've also noticed that when I show the flex explorer, the default accessibility behavior isn't happening on it as well, i.e. labels are not read out load from the explorer view controller's table view. It would seem the same behavior is happening there as well.

Any way to make accessibility work on higher window levels by default or debug why accessibility touches are passed through to beneath views using the explorer?

A minimal working example:

<S_CODE_TOKEN>
",avnerbarr,2016-09-01 17:04:48
145,2016-09-01 17:04:48,"Found the reason. 

Need to set the accessability attribute in order for the system to read out the values properly

'''
Window.accessibilityViewIsModal = true
'''
",avnerbarr,2016-09-01 17:04:48
144,2016-08-25 06:12:02,"After the lunching of FLEX, the 'FLEX' button works well in the simulator. But when i use a physical device, there's nothing happened after i click the button. I find that FLEXManager alway returns null, any help?   
",Scyano,2016-10-01 00:08:40
144,2016-10-01 00:08:40,"My only guess here is that your project is set up to exclude FLEX in the builds that you are running on the device. However, I'm surprised that you're not getting build errors when referencing `FLEXManager`. Without more details, it's difficult to say what's going on. I have not seen reports of this before. I'm going to close since there's not currently anything actionable here.
",ryanolsonk,2016-10-01 00:08:40
143,2016-08-21 14:47:47,"FLEX hook NSURLSessionDataDelegate optional method `-URLSession:dataTask:didReceiveResponse:completionHandler:`. In Apple's document,  if delegate implement this method, they have to call completionHandler, or system will not proceed the request.
To reproduce this bug, remove this function in `Example/UICatalog/AAPLAppDelegate.m`. Then the NSURLSessionDataTask with URL `http://cdn.flipboard.com/serviceIcons/v2/social-icon-flipboard-96.png` will be hang-up forever.
So when inject to this function, we should first check if delegate class has implement this function. If not implemented, we have to call completionHandler every time this method get called.
",huajiahen,2016-09-30 23:39:24
143,2016-08-23 23:39:58,"I too have been affected by this issue. It would be tremendously helpful if this PR gets accepted and merged.
",dcirne,2016-09-30 23:39:24
143,2016-09-30 23:39:24,"Thanks for the PR! Sorry for the latency on review here. I think #151 has a slightly cleaner approach to fixing this, since we already have a mechanism for providing a different block when the method is not implemented. I've merged that one, which should resolve the issue!
",ryanolsonk,2016-09-30 23:39:24
142,2016-08-15 15:17:23,,shepting,2016-09-30 23:42:58
142,2016-08-23 23:43:52,"I assume the original author meant ""purged,"" not ""pruned.""
",samdozor,2016-09-30 23:42:58
142,2016-09-30 23:42:52,"I did mean purged, but pruned is fine too :)

Sorry for the latency here.
",ryanolsonk,2016-09-30 23:42:58
141,2016-08-15 11:31:35,"Need support cocoapods 1.0.0 1.1.0
",nypisces,2016-10-01 22:33:58
141,2016-10-01 22:33:58,"I am running cocoapods 1.0.1 and the spec lints successfully. As far as I'm aware, 1.0.0 did not require changes to the podspecs. Any issues are likely in your podfile. If there's a specific issue that still not resolved, please reopen/comment again here.
",ryanolsonk,2016-10-01 22:33:58
140,2016-08-03 13:16:48,"On iOS 10 betas 1-4 no log messages are displayed. Probably due to introduced [Unified Logging and Activity Tracing](https://developer.apple.com/videos/play/wwdc2016/721/)?
",andreyz,
140,2016-10-01 00:14:31,"Yea, it looks like ASL has been replaced by OS Log. We'll need to provide conditional support for iOS 10+.
",ryanolsonk,
140,2016-10-29 13:54:22,"I also have this problem ，hope to resolve this
",coderyi,
140,2016-11-22 07:32:07,Same problem.,LittleChuan,
140,2016-12-20 03:31:23,same problem,gjterry,
140,2016-12-22 01:23:31,Looking forward to the enhancement,Huang-Libo,
140,2016-12-26 10:12:22,Same problem,pegurov,
140,2017-03-20 04:24:03,Same problem,neghao,
139,2016-07-29 08:17:30,"I hope support IOS7!TKS!
",wangjindong,2016-07-29 22:56:43
139,2016-07-29 22:56:43,"This project has a minimum iOS version of 8.0. No plans to return to supporting 7. Sorry!
",ryanolsonk,2016-07-29 22:56:43
139,2016-08-02 01:36:49,"So, I can't use pods to manage it.
",wangjindong,2016-07-29 22:56:43
138,2016-07-27 20:56:17,,iampgzp,2016-08-01 17:15:44
138,2016-07-29 22:25:10,"This great!! Just two comments on the commit.
",ryanolsonk,2016-08-01 17:15:44
138,2016-08-01 16:51:23,"Let me know if this works. Thanks
",iampgzp,2016-08-01 17:15:44
138,2016-08-01 17:15:39,"Looks great. Thanks!
",ryanolsonk,2016-08-01 17:15:44
137,2016-07-27 06:30:13,"I have a lazy var:

<S_CODE_TOKEN>

And then I have a loadView():

<S_CODE_TOKEN>

If I added FLEX library, then it crashes on this line:

<S_CODE_TOKEN>

**EXC_BAD_ACCESS**

If I remove FLEX everything works perfectly. Any thoughts on this?
",gontovnik,
137,2016-10-01 00:16:50,"I have no idea. Do you know if this reproduces in a minimal sample project?
",ryanolsonk,
136,2016-07-22 17:53:36,"Fixed in my PR #134, please merge!
",NSExceptional,2016-07-29 23:16:57
136,2016-07-29 23:16:57,"Merged 😄 
",ryanolsonk,2016-07-29 23:16:57
135,2016-07-18 13:46:24,"has any projects  like  this for Android？
",lytasky,2016-07-29 23:17:24
135,2016-07-29 23:17:24,"Not that I'm aware of. You could start one! 😄 
",ryanolsonk,2016-07-29 23:17:24
134,2016-07-06 20:05:36,"Added a way to jump to a specific class from the System Libraries tab,
since it is sometimes difficult to find a class if you don’t know which
bundle it’s in.

Also fixed a crash in the second commit. Whoever wrote `[FLEXRuntimeUtility valueForIvar:onObject:]` was checking `strcmp(name, ""isa"") != 0` when I think they intended to write `strcmp(name, ""isa"") == 0`, so I corrected that.
",NSExceptional,2016-07-29 22:35:49
134,2016-07-29 22:35:45,"Thanks for the contribution!

""Whoever wrote `FLEXRuntimeUtility`..."" -- I think that would be me 😉 . Thanks for fixing the bug.
",ryanolsonk,2016-07-29 22:35:49
134,2016-07-29 22:42:47,"Sure thing! I was browsing commits and the bug wasn't there originally, so I was thinking someone else might have introduced it via a merge or something.
",NSExceptional,2016-07-29 22:35:49
133,2016-07-06 07:15:28,,jjj2mdd,2016-07-27 06:33:31
132,2016-06-21 07:47:04,"Fix typos
",revolter,2016-07-29 22:27:32
132,2016-07-29 22:27:29,"👍  thanks!
",ryanolsonk,2016-07-29 22:27:32
131,2016-06-14 03:38:26,"Hi,
I have read the section **Excluding FLEX from Release (App Store) Builds** in the README, which suggests to exclude source files by name.
However, I am using **FLEX.framework** with the form of **Embedded Binaries**.
Is there any way to exclude **FLEX.framework** from release builds?
Thanks
",coppercash,2016-10-01 00:21:04
131,2016-10-01 00:21:04,"You should be able to do something like `-framework FLEX.framework` in the **Other Linker Flags** build setting. I haven't looked into specifics, hopefully that sets you on the right path.
",ryanolsonk,2016-10-01 00:21:04
130,2016-06-06 04:36:06,"It must crash when did select ""Heap Objects"" each time.

![image](https://cloud.githubusercontent.com/assets/2561942/15812097/59fa7828-2be3-11e6-8d10-89fe912e07c0.png)
",xohozu,2016-07-29 23:26:53
130,2016-06-06 16:40:04,"This is a duplicate of #119 
",sozorogami,2016-07-29 23:26:53
130,2016-07-29 23:26:53,"Closing as duplicate.
",ryanolsonk,2016-07-29 23:26:53
129,2016-05-20 19:37:24,"I'm considering adding FLEX to our team projects.  Our database files have the extension ""data"".  I see there have already been two updates adding supported file extensions to FLEXTableListViewController.  Would you welcome a PR where I added a static method registerSQLiteExtension?
",dakamojo,
129,2016-07-29 23:28:38,"Sure!
",ryanolsonk,
128,2016-05-20 07:32:46,"Following the latest trends in Swift, Realm made the decision to deprecate using strings for file paths in its API in favour of `NSURL`. As of the latest version of Realm, 0.103.0, the deprecated `path` property was completely removed.

As reported in https://github.com/Flipboard/FLEX/issues/127, this pull request updates the integration of Realm in FLEX to use the new NSURL value for file paths.
",TimOliver,2016-05-20 13:15:30
128,2016-05-20 13:15:07,"Thanks for the quick fix! :shipit:
",ryanolsonk,2016-05-20 13:15:30
127,2016-05-19 15:40:19,"I got this error when tried to complile my project, it bight be by an update of realm or something, so pleas check out what could you do to fix it
",davidlondono,2016-10-01 23:06:17
127,2016-05-19 17:40:16,"I have the same problem too ... 
",rubikva,2016-10-01 23:06:17
127,2016-05-19 18:14:14,"I'm using an older version of Realm.... but thats not the idea....
",davidlondono,2016-10-01 23:06:17
127,2016-05-20 07:14:47,"Hi guys! I just noticed this too. Realm recently changed its API to use `NSURL` instead of strings when referring to file paths. In the very latest release, the old `path` properties were deprecated and subsequently removed. 

I'll make a pull request to fix this ASAP!
",TimOliver,2016-10-01 23:06:17
