issue_num,datetime,body,login,close_date
484,2016-11-23 03:19:44,"New app icon and status icon.

![dribbble-800x600](https://cloud.githubusercontent.com/assets/125779/20550230/5b3fe3aa-b0e8-11e6-99eb-f57f02677ea1.png)

@niw has a screenshot of the icons in use: https://twitter.com/niw/status/801237742105464832",maxvoltar,
484,2016-11-23 09:28:08,"👍 These are much improved!

Could the blue color used in statusActive.pdf be a bit darker to provide a little bit more contrast?",mdznr,
484,2016-11-23 16:08:57,"It needs to work with both the light (default) chrome and dark chrome, but tweaking it doesn't take long. ",maxvoltar,
484,2016-11-23 18:22:34,"I think the color used for selection/highlighting in the menu bar (`[NSColor selectedMenuItemColor]`, which roughly equates to #187AEE) is probably best. This color could be burned into the image, but should likely be done programmatically to ensure that it gets the proper treatment when high contrast mode is enabled (System Preferences > Accessibility > Display > Increase Contrast).

Additionally, to provide more visual contrast against the normal state, I made the normal state outlined, and the active state filled. I feel the outlined style also fits in better with the other status item icons.
[status.pdf](https://github.com/jigish/slate/files/609693/status.pdf)
[statusActive.pdf](https://github.com/jigish/slate/files/609694/statusActive.pdf)",mdznr,
484,2016-11-23 19:26:05,"Thanks @mdznr, changed the color of the active state!

Typically, status bar icons don't change visually between active and default state, they just get a different color treatment, so I didn't make that change.",maxvoltar,
484,2016-11-23 21:33:36,"Updated graphics and screenshots.
![black](https://cloud.githubusercontent.com/assets/13096/20579434/587bef26-b181-11e6-8932-2fe7e3de80ac.png)
![white](https://cloud.githubusercontent.com/assets/13096/20579433/587a795c-b181-11e6-9628-3efdbed21403.png)
",niw,
483,2016-10-31 07:21:07,"No matter what integer I add to the move command it goes to my main monitor. I have 2 monitors + laptop's monitor.

<S_CODE_TOKEN>

All of the above commands move the window to the main monitor.",JuhaniGeniem,
482,2016-10-29 07:51:35,"Since I upgraded to OSX 10.12 Sierra, it takes 9 seconds from pressing the hotkey to the window resizing, in an application that I just command-tabbed to. After the first resize, everything is normal. If I switch to another application, then switch back, the first resize takes 9 seconds again.
",clacke,2016-10-30 08:30:41
482,2016-10-30 08:30:41,"This is an intricate one. The problem went away when I switched from `color-theme-solarized` to `solarized-theme` in Emacs. I had the problem with every application (I suppose as long as Emacs was running), but changing this in Emacs, fixed the problem everywhere.

So this might not be a Slate problem as such. Still, I would be very interested if someone had a hunch why Slate was affected by an Emacs setting. Did it create a lot of windowing data that Slate had to slog through? Did it add any hooks? Emacs doesn't have accessibility access.

I'm also curious why I did not have this problem in OSX 10.11. I did not change my Emacs settings for a long time.
",clacke,2016-10-30 08:30:41
482,2016-10-30 12:59:16,"Hm, no, that wasn't it either. I've had long latencies again even after the change. I have some impression it may be related to how many windows I have open.
",clacke,2016-10-30 08:30:41
481,2016-10-19 10:04:44,"There is no ""Load config"" option on the status menu anymore.
",vyorkin,
480,2016-10-14 18:40:38,"My previously working script on Yosemite no longer loads my old snapshot now that I upgraded to Sierra. I also cannot take a new snapshot and load it.
",elwayman02,2016-11-22 18:42:51
480,2016-11-22 18:42:51,"Closing, the issue was that upgrading to Sierra reset the Universal Access settings...once I reenabled, Slate worked fine!",elwayman02,2016-11-22 18:42:51
479,2016-10-07 19:54:59,"Here is an example of code that, (since no note about it is made in the documentation), is expected to work (equivalently):

<S_CODE_TOKEN>

Not sure as to the root cause, and it could even be temporarily alleviated by making a note somewhere in the docs so that users know not to try this.
",myw,
478,2016-09-20 20:03:19,"Slate becomes unresponsive after upgrading from El Capitan to Sierra 10.12 (16A323).
",sunapi386,2016-09-20 20:12:56
478,2016-09-20 20:12:56,"False alarm. It's not slate, but Karabiner - binding the hyper key to control+shift+option+command has stopped working.
",sunapi386,2016-09-20 20:12:56
478,2016-09-20 20:35:42,"Oh no, I use it as the core key for my customizations. If you find a
solution, please share.

On Tue, Sep 20, 2016 at 1:13 PM, Jason Sun notifications@github.com wrote:

> False alarm. It's not slate, but Karabiner - binding the hyper key to
> control+shift+option+command has stopped working.
> 
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> https://github.com/jigish/slate/issues/478#issuecomment-248419963, or mute
> the thread
> https://github.com/notifications/unsubscribe-auth/AE2zSeZPC3-DyZ0zEGd2ANBcdfE2WSEEks5qsD5OgaJpZM4KCFP7
> .

## 

## Regards,

Haider
",harizvi,2016-09-20 20:12:56
478,2016-09-20 20:47:38,"I was hoping to skip Karabiner and bind fn key from .slate config file, but...
https://github.com/jigish/slate/issues/121 
I tried just now and apparently fn is still broken, because slate seems to think fn is being pressed all the time.
",sunapi386,2016-09-20 20:12:56
477,2016-09-16 09:07:19,"Hello,

Looks like a great bit of software here!

Before I deep dive, can you tell me if Slate is able to manage windows from applications like Adobe Photoshop and JetBrains WebStorm / PHPStorm / IntelliJ ?

Cheers :)
",davestewart,2016-11-22 13:37:59
477,2016-11-07 18:48:42,"Yes, I use it with WebStorm 
",elwayman02,2016-11-22 13:37:59
477,2016-11-22 13:37:59,"Oh, amazing. I gotta try this out!",davestewart,2016-11-22 13:37:59
476,2016-09-13 15:42:34,"Would like to store it someplace other than `~/`. Any ideas how to set a new directory?
",jweinstein,
475,2016-09-10 12:08:01,"I would like to realize the following use case by leveraging slate (or AppleScript):
1. Store the layouted apps (e.g. Chrom, Evernote, TextEdit, ...) of a **certain** desktop (say Desktop 3)
2. Change the apps locations on that desktop or e.g. close all apps 
3. Recover the complete desktop that display all windows arranged in the way as of step #1

Any chance to do that (with slate or something else)?

So far, I have configured my .slate.js like that:

> var snapshot = slate.operation(""snapshot"", {
>   ""name"" : ""theName"",
>   ""save"" : true,
>   ""stack"" : false
> });
> slate.bind(""1:ctrl,alt"", snapshot);
> 
> var deleteSnapshot = slate.operation(""delete-snapshot"", {
>   ""name"" : ""theName"",
>   ""all"" : true,
> });
> slate.bind(""2:ctrl,alt"", deleteSnapshot);
> 
> var activateSnapshot = slate.operation(""activate-snapshot"", {
>   ""name"" : ""theName"",
>   ""delete"" : false,
> });
> slate.bind(""3:ctrl,alt"", activateSnapshot);

Saving and activating works as such but obviously there is no reliable way to do it for a specific desktop. Say save desktop 2 (via snapshot), save desktop 3 (via snapshot) and so on .... and then e.g. only recover say Desktop 3.

Any help would be highly appreciated.
",ckny,
474,2016-09-08 07:25:48,"Sometimes windows hint shows icon of one active app also for some windows of multiple other apps. Cannot see a regularity in this mis-behaviour yet.
",ujikol,
473,2016-08-04 01:26:17,"I've been using slate, but I noticed a problem: I tend to have a lot of applications in the background, so I made the Hidden Apps be in my Window Hints, and for the icons to show (also used spread.) However, because a lot of my icons are of different colors, I can't pick one color for my font. It would be nice to have a font outline option, so that I can read my Window Hints with Icons better.
",rgarber11,
472,2016-08-01 09:48:35,"When I start slate it says ""Could not load ~/.slate or ~/.slate.js"", obviously, because I didn't put it there.

But it says this every time so apparently slate isn't able to write that file when  it quits.

I've made a snapshot of my window layout, but after a reboot of my Mac that snaphot has disappeared.
That's sad because that is precisely the moment when I need slate.
",Pumpapa,
472,2016-08-24 18:31:02,"It has a default config file in the application, so all of the configs in [here](https://github.com/jigish/slate/blob/master/Slate/default.slate) should be available. If you want to silence the warning, copy that file to ~/.slate
",sammbeller,
471,2016-07-19 02:04:55,"This is a fix so that Slate is able to run shell commands for applications whose names have spaces in them.

This, for example, would not work until this fix: shell '/usr/bin/open -a ""/Applications/Sublime Text.app""'

Note: simply surround the argument, in this case ""/Applications/Sublime Text.app"" with double-quotes.
",dbarros,
470,2016-07-06 09:25:29,"iTerm2 v3.0 doesn't respond to Slate's layout commands. Bindings work, but layout doesn't. What's happen?
",atipugin,
469,2016-07-02 05:52:38,"Shifting focus from one window to another configuration such as ""bind l:ctrl,alt focus right"" or ""bind h:ctrl,alt focus left"" wouldn't seem to work when there are some certain amount pixels of gap between windows.
It seems to tolerate when the gap is less than 100 pixels or so.
It works fine when windows are next to each other without  much of gap, or overlapping one by another.
Is it just my setup file is configured wrong ? 
",HiroshiMatsumoto,
468,2016-06-07 20:08:43,"How can I use arrow keys in bindings with Slate?

For example:
`bind left-arrow-key:cmd;alt ${lefthalf}`

Thanks!
",aethos,
467,2016-06-04 10:08:21,"The current instructions seem to apply to Lion.  The updated instructions are for later versions of OSX.
",adamterlson,2016-06-04 10:09:07
467,2016-06-04 10:09:07,"Looks like this is a duplicate.  :)
",adamterlson,2016-06-04 10:09:07
466,2016-04-18 17:18:42,"Is there any command to manipulate different windows of the same application? 
Suppose that I have 2 terminal windows and I want to have each one of them positioned fullscreen in each one of the 2 corresponding screens. How can this happen?
",bergercookie,
465,2016-04-05 14:50:14,"I tried to hide the menu bar icon on a Mac 10.9 with two monitors and a menu bar on each monitor
- by giving `config menuBarIconHidden true` in the config file. This results that the symbol will only be hidden on the active monitor, it is still there on the second one
- by clicking in the menu
  ![screen shot 2016-04-05 at 16 44 03](https://cloud.githubusercontent.com/assets/8226363/14286083/2b3e92a0-fb4e-11e5-8fad-49b0629edc4e.png)
  This will hide the symbol on the current monitor. But when I try to click it on the second monitor the icon will reappear on the other monitor. 
",samcarter8,
464,2016-03-25 10:09:25,"I've updated OSX up to 10.11.4 and now Slate stopped working. Now on every launch i get following:

![screen shot 2016-03-25 at 13 05 59](https://cloud.githubusercontent.com/assets/281812/14042378/6971684e-f28a-11e5-824f-86bf37a2f986.png)

But pressing ""Enable"" does nothing. And as result Slate does nothing too. How to fix it?
",atipugin,2016-03-25 10:16:42
464,2016-03-25 10:16:42,"Ok, this helped me: http://mizage.com/help/accessibility.html. Closed.
",atipugin,2016-03-25 10:16:42
463,2016-03-12 21:56:43,"<S_CODE_TOKEN>

This correctly prints `0` when my window is on monitor `0` and it resizes correctly but the origin used is screen `1`. The result is that I have my window changing monitor positioned at 0,0 resized correctly.

Any hints?

P.S. I am seeing this behavior with `move` as well

cc/ @timriot
",kilianc,
462,2016-02-29 00:46:06,"Is there a way to switch focus by numbers? For example, if cmd+1 focus on left monitor, if cmd+2 focus on laptop display, if cmd+3 focus on right monitor. I've tried to use the cmd+left or cmd+right that comes with the default .slate file, but it never reaches the left monitor and stop working after that. I need to set focus with the mouse and press cmd+right and then cmd+left and it works. 
",Chucheen,
462,2016-12-08 07:04:34,"Use the feature that allows you to jump to windows (labels them with alphabet), it will allow you to jump to the windows on all displays.",madhukar93,
461,2016-01-28 20:20:23,"How to enable the Accessibility API is different in almost every version of OS X (thanks Apple). Please add the following link (or similar) to your docs so people can see how to enable the Accessibility API for their specific version of OS X.

http://mizage.com/help/accessibility.html
",runeimp,
461,2016-03-29 18:16:19,"How this manifested itself for me: ""slate cannot run without access for assistive devices""

Also see #405 (duplicate?)
",amirdt22,
460,2015-12-21 08:33:43,"Hey, new to Slate here.

Whats the deal with the better application switcher?
How is it supposed to work and how is it better?

Cheers
",aristidesfl,
460,2016-08-05 22:02:46,"It's better due to the complete customization. Editing the .slate or .slate.js file, you can duo so much, such as bind different keys for making something half the size on one display or another, change the order of letters for window hints. It's not for everyone, but if you like customization, than this is great
",rgarber11,
459,2015-12-15 11:35:24,"I am using Slate as a free alternative to Cinch. After installing I was curious, why my CMD and arrow keys aren't working anymore (Switch to front/back of the line).

Slate was the problem
",iDuuck,
459,2016-01-17 16:34:09,"You can change this behavior in config.
Personally, I have remapped my caps lock key to shift+ctrl+alt, which means it doesn't interfere with other applications.

You can see http://thume.ca/howto/2012/11/19/using-slate/ for how to do this.

(KeyRemap4Macbook is now Karabiner, PCKeyboardHack is now Seil)

I remapped caps lock to the PC_APPLICATION key in Seil and added the following to my config in Karabiner:

<S_CODE_TOKEN>

`bind right:shift;ctrl;alt  push right bar-resize:screenSizeX/2` is an example of a rule in Slate using this key.
",jneubrand,
458,2015-12-04 09:09:44,"the default config
`cmd + right` and `cmd + left` seems only works on apps

So, how can I switch focus between monitors
",simon-xia,
458,2015-12-07 16:58:34,"Slate doesn't have anything in the way of multiple monitor support. I've been needing the same thing myself lately, so this may appear soon. Need to dive back into the code again.
",mattr-,
458,2016-03-21 14:53:31,"I would really like to see this as well. This would be wonderful.
",bemyhre,
458,2016-04-12 20:26:16,"I've written a script that does this with slate (and also lets you focus the window behind):

<S_CODE_TOKEN>
",ashaffer,
457,2015-11-13 08:32:51,"I know this goes a bit against the core principle of Slate, but seeing that I don't use the window manager very often and have my shortcuts already pretty cluttered, would it be technically feasible to simple make presets available under the app taskbar menu? 

Thanks for consideration!
",Stolzenhain,
456,2015-11-02 16:13:44,"Macbook pro, Yosemite.
Snapshot taken by the GUI stays in the memory, while the keystroke snapshots from the config file seem to get deleted after restart (they work perfectly within a session). Here's my code:

bind ]:alt;ctrl;cmd snapshot laymonitor
bind ]:shift;cmd    activate-snapshot laymonitor

I also have this line to activate the layout ""laymonitor"" when the monitor is connected:

default laymonitor resolutions:1280x800;1920x1200

Thanks for any inputs & ideas!
",dpred,
455,2015-10-15 14:52:38,"I put a new .slate file in the same directory that holds all my Slate files (on a mac users/my name/documents/slate/Slate) and Slate does not recognize it and is defaulting to the default.slate file in the same directory. I've tried moving the file around as well, to my user folder, to my documents folder, to the slate folder. None of them make a difference.
",KathrynCrawford,
455,2015-10-15 20:12:24,"AFAIK, Slate's default configuration file is still required to exist in your your home folder, and be named "".slate"", which requires that you use an application other than Finder to put it there or give it that name. Finder, by default won't allow you to view a file having a name that starts with ""."", so you must either rename it with a command in the Terminal app, or use an app such as TinkerTool or Onyx which has the ability to modify the Finder's default configuration so that normally hidden files become visible. One more thing, if you make the normally hidden files visible, you'll need to use command-O to open the selected .slate file rather than double-clicking it.
",loshlee,
455,2015-10-16 14:44:07,"I updated terminal to allow me to see hidden files and I don't see anything hidden in that folder. I have a default.slate file that I downloaded from this project that is in there, but if I edit it nothing happens. I also tried changing it's name to just .slate with nothing preceding the period, but it made no difference. Slate just doesn't see it. I also tried moving it (named .slate) to my home folder (Users/my name) and it made no difference.
![screen shot 2015-10-16 at 9 43 42 am](https://cloud.githubusercontent.com/assets/10589544/10544674/6d68fd00-73ea-11e5-90d8-6632df2c0556.png)
",KathrynCrawford,
455,2015-10-16 16:46:38,"Not sure why you/re working in ""users/my name/documents/slate/Slate"". Try working in ""users/my name"".
",loshlee,
455,2015-10-16 17:39:37,"I mean, I've tried both. I've put the file in both places and neither one works for me. 
",KathrynCrawford,
455,2015-10-16 18:05:37,"Paste the following into a Terminal window, press return, and describe what happens.

open ~/.slate
",loshlee,
455,2015-10-16 18:12:00,"Here's where the file is

![screen shot 2015-10-16 at 1 11 00 pm](https://cloud.githubusercontent.com/assets/10589544/10549566/70c3deda-7407-11e5-9eae-be18cd555187.png)

And what terminal gave me :(

<img width=""383"" alt=""screen shot 2015-10-16 at 1 11 10 pm"" src=""https://cloud.githubusercontent.com/assets/10589544/10549570/7b307504-7407-11e5-856e-bda0f07c3796.png"">
",KathrynCrawford,
455,2015-10-16 18:26:33,"Do you have a managed account? Can you log out, then log in as a different user, then view the contents of the Users folder to ensure that a kathryn.crawford folder is there? There's a chance your home folder belongs to a network domain, or that permissions aren't allowing the shell you're using in Terminal (or Slate) to see the home folder, in which case you may need some help from an administrator. Have you upgraded to El Capitan, by chance? I'm not sure whether others have successfully used Slate in El Capitan, maybe someone else can confirm it works.
",loshlee,
455,2015-10-16 19:10:47,"Ah dang it! That's probably my issue. It's my work computer, so I may not have the right permissions. I am an admin, but I know there are a few things that are blocked for me. Unfortunately I can't log in as a different user :( Thanks for your help! I'll see if IT can give me a break :P
",KathrynCrawford,
455,2015-10-16 21:09:10,"I got it to work! Turns out just moving the file in finder didn't do the trick. I opened up filezilla checked it and the file name was actually .slate.slate, but finder was just saying it was .slate. I shortened it to the right name and it worked! 
",KathrynCrawford,
455,2015-11-12 09:30:26,"I have now successfully used Slate in El Capitan. After the upgrade Slate seemed broken. It asked me for some ""accessibility"" permission but granting this permission did nothing. I was able to fix the problem and make Slate work again by doing as follows.
1. go to  → System Preferences → Security & Privacy → Accessibility
2. click on lock icon to unlock settings
3. enter user password when prompted for it
4. check the checkbox next to Slate
5. click on lock icon to lock settings
6. close settings window 
7. quit slate by clicking on the slate icon at the top of the screen and selecting ""Quit Slate""
8. press ⌘ + space to bring up application launcher
9. type ""slate"" and hit the return key to launch Slate
",cyberixae,
455,2016-01-19 22:04:07,"I had similar problem: could swear I have .slate in my home folder. Turns out I was working over SSH in remote machine and created `~/.slate` there, not on my local OSX :).
",anvaka,
455,2016-04-16 18:05:13,"I have searched for at least a couple of hours and every site I've seen assumes that the "".slate"" file is in the home folder but it isn't. Can someone please tell me how/where to get the "".slate"" file? I am using Tinkertool to see invisible but I see no "".slate"" file in my home folder. See screenshot below.

Also, how do I get a JavaScript file to become invisible? I'm thinking in the future to use JS to make Slate more configurable. 

![screenshot_4_16_16__1_02_pm](https://cloud.githubusercontent.com/assets/18504294/14582761/800fcd70-03d3-11e6-8ddb-05a2e2127c52.png)

Thanks!
",project-guru,
455,2016-04-17 11:41:49,"https://raw.githubusercontent.com/jigish/slate/master/Slate/default.slate
",cyberixae,
455,2016-04-17 20:29:03,"@cyberixae What am I supposed to do with that link? In my original post I said that I can't find the file in my home directory (see screenshot in my previous post). 
",project-guru,
455,2016-04-17 20:35:28,"Create it @project-guru

> On Apr 17, 2016, at 22:29, project-guru notifications@github.com wrote:
> 
> @cyberixae What am I supposed to do with that link? In my original post I said that I can't find the file in my home directory (see screenshot in my previous post).
> 
> ―
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly or view it on GitHub
",jneubrand,
455,2016-04-18 16:56:51,"I don't know how. Please advise. As far as I have research, Finder won't let you create a file with a dot preceding it's name.  
",project-guru,
455,2016-04-18 17:03:36,"@project-guru save it with that name from your preferred text editor.

> On Apr 18, 2016, at 18:57, project-guru notifications@github.com wrote:
> 
> I don't know how. Please advise. As far as I have research, Finder won't let you create a file with a dot preceding it's name.
> 
> ―
> You are receiving this because you commented.
> Reply to this email directly or view it on GitHub
",jneubrand,
455,2016-04-18 17:29:02,"Open the terminal app. In there type the following commands one by one:

cd $HOME
touch .slate
open -a textedit .slate

The last command should open an empty file named .slate in the textedit
editor. Now, you can change it all you want, and then save. If you prefer
any other editor, you should be able to open and edit this file like usual.

On Mon, Apr 18, 2016 at 9:57 AM, project-guru notifications@github.com
wrote:

> I don't know how. Please advise. As far as I have research, Finder won't
> let you create a file with a dot preceding it's name.
> 
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly or view it on GitHub
> https://github.com/jigish/slate/issues/455#issuecomment-211472443

## 

## Regards,

Haider
",harizvi,
455,2016-04-18 18:08:09,"Thanks. I used TextWrangler. I warned me about saving a file with a dot in front of the name but it did allow me to save it. 

TIP for new users: you can make an alias of the invisible file and drag it to the desktop BUT make sure you remove the dot in the alias name. This way, when you want to access it you just double-click the alias!
",project-guru,
455,2016-04-18 18:09:20,"@project-guru you can also create an alias with the command `ln -s`, for example `ln -s .original .hidden`.
",jneubrand,
454,2015-10-08 04:42:49,"Unless I'm doing something wrong, I can't do this:

<S_CODE_TOKEN>

<S_CODE_TOKEN>

I get:

`[<WebScriptObject 0x10522d9b0> valueForUndefinedKey:]: this class is not key value coding-compliant for the key width.`
",yoaquim,
453,2015-10-07 08:44:09,"# Idea

I think Slate should provide same way to arrange and resize windows as tmux (combination of keys after toggle) **or** kind of idea of language to manipulate windows - like VIM does for text objects: In series of keystrokes.

This way there is much less possibilities to interfere shortcuts in other programs and it would be much easier to remember how to command window-manager.
## TMUX -style

Slate should give opportunity to use **combination** of keys after toggle:

<S_CODE_TOKEN>
## VIM -style

<S_CODE_TOKEN>
",mhavo,
452,2015-09-17 17:09:06,"The non-JS docs are deprecated, I understand this. I'm not quite ready to jump over to JS and debug what my new config files will be. Can someone tell me how to determine the current window position/extents? 
",akohlsmith,
451,2015-09-15 19:51:09,"Hi,

Sorry. I Just tried to download the images linked in the readme, but I had a problem first with the dmg, unrecognized image, and a similar issue with the tar file.

Thanks.
",rbaindourov,2016-03-02 03:58:34
451,2015-09-16 15:54:26,"What release of OS X are you on?

On Tue, Sep 15, 2015 at 2:51 PM, Robert Baindourov <notifications@github.com

> wrote:
> 
> Hi,
> 
> Sorry. I Just tried to download the images linked in the readme, but I had
> a problem first with the dmg, unrecognized image, and a similar issue with
> the tar file.
> 
> Thanks.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/jigish/slate/issues/451.
",mattr-,2016-03-02 03:58:34
451,2015-09-16 18:05:46,"Yosemite. 
10.10.4 (14E46)
",rbaindourov,2016-03-02 03:58:34
451,2015-09-17 19:28:51,"I just tried the .dmg on 10.10.5 and didn't have any problems. Could you try again? I'm thinking the downloads just didn't completed correctly and that's what's causing the issue. 
",mattr-,2016-03-02 03:58:34
450,2015-09-03 20:38:41,"Hello there:

I am not really sure why this is happening:

EXCEPTION: TypeError: undefined is not an object (evaluating 'rec.width)

My end goal is to eliminate all the slate.operations and have one function that can split screens according to a gridlike arrangement. DivisionX and Y represent the split in width and height and indexX and Y represent the position of the window within this grid.

Though somehow it does not like `rect.width;` which I have tried acquiring with both slate.window().screen(); and slate.screen();

This over my macbook pro connected to a cinema display. So I am hopping to be able target the screen using the same code that is in `whichScreen`.

Please let me know what I have done that is incorrect. Thank you.

<S_CODE_TOKEN>
",italiancollectiveco,
449,2015-06-21 04:26:14,"is there a key command that will move a window to a different 'space' (not monitor)? 
",stefangeorge,
449,2015-06-22 14:07:58,"No there isn't a spaces support in slate right now. See also #78 the user @franzwr created a hard workaround by using 'cliclick' to solve this problem.

You can also run a second window manager like 'BetterTouchTool' to this special job.
",tmattausch,
449,2015-06-22 14:10:50,"thank you for ur reply. I realize this is a tricky thing because it
requires special permission from the security pref pane.

On Mon, Jun 22, 2015 at 10:08 AM, Thomas Mattausch <notifications@github.com

> wrote:
> 
> No there isn't a spaces support in slate right now. See also #78
> https://github.com/jigish/slate/issues/78 the user @franzwr
> https://github.com/franzwr created a hard workaround by using
> 'cliclick' to solve this problem.
> 
> You can also run a second window manager like 'BetterTouchTool' to this
> special job.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/jigish/slate/issues/449#issuecomment-114116224.
",stefangeorge,
448,2015-03-23 07:11:40,"I didn't find this information in you readme. Is is multiplatform? Will it run in Windows 7? Or is it only for Mac?
",urza,
448,2015-03-24 06:50:40,"[""Slate currently works on Mac OS X 10.6 and above""](https://github.com/jigish/slate/blob/master/README.md#about-slate)
No, it does not work on Windows. Only on Mac OS X 10.6 and above.
",blag,
447,2015-03-12 01:58:31,,clonq,2015-03-12 02:01:20
446,2015-02-13 23:23:41,"I love slate, but there are some occasions when I need to free up the keyboard shortcuts I've got bound to it (e.g. Ctrl-Space is a shortcut key on duolingo.com, but it's also my slate hotkey).

Currently, I get around that by using the mouse to quit slate, then launching it again via spotlight, when I'm done. It would be great to have a key combo that I could bind to ""quit"", in the same way as I have one bound to ""relaunch"".

Thanks again for an awesome utility.
",digitalronin,2015-07-11 11:54:11
446,2015-07-10 22:11:44,"(Untested, but should work): Bind the hotkey of your choice to: `shell '/usr/bin/osascript -e ""tell app \""Slate\"" to quit""'`
",chdiza,2015-07-11 11:54:11
446,2015-07-11 11:54:11,"I couldn't get it to work inline, but wrapping the command up in a shell script and then invoking the script by binding it to a hotkey works fine;

<S_CODE_TOKEN>

Thanks for the tip.
",digitalronin,2015-07-11 11:54:11
445,2015-02-13 14:31:34,"Abundance notice!
",21xhipster,2017-01-18 17:37:16
445,2015-03-07 05:54:29,"+1
",kenliu,2017-01-18 17:37:16
445,2015-03-14 18:17:56,":+1:, ping @jigish 
",nylen,2017-01-18 17:37:16
445,2015-07-06 20:24:44,"+1
",KurtPreston,2017-01-18 17:37:16
445,2015-07-12 12:06:45,"-1, slate sucks
",nylen,2017-01-18 17:37:16
445,2015-07-13 15:28:37,"+1
",durdn,2017-01-18 17:37:16
445,2015-10-27 22:13:43,"+1
",azer,2017-01-18 17:37:16
